"Id","TranslatedName","Name","VariationId","BehaviorJudgeId","EzStateBehaviorType_old","RefType","RefId","SfxVariationId","Category","Stamina","Mp","HeroPoint"
"103605410","","【64】デーモンの槍_片手近距離","3605","410","1","0","3600410","0","9","10","0","0"
"103605420","","【64】デーモンの槍_両手近距離","3605","420","1","0","3600420","0","9","10","0","0"
"103605430","","【64】デーモンの槍_ガード_片手","3605","430","1","0","3600430","0","0","0","0","0"
"103605440","","【64】デーモンの槍_ガード_両手","3605","440","1","0","3600440","0","0","0","0","0"
"103605450","","【64】デーモンの槍_パリィ","3605","450","1","0","3600450","0","0","15","0","0"
"103605460","","【64】デーモンの槍_ガード中攻撃","3605","460","1","0","3600460","0","1","40","0","0"
"103605490","","【64】デーモンの槍_落下投げ","3605","490","1","0","3600490","0","1","20","0","0"
"103605500","","【64】デーモンの槍_背後","3605","500","1","0","3600500","0","1","20","0","0"
"103605505","","【64】デーモンの槍_強化背後","3605","505","1","0","3600505","0","1","20","0","0"
"103605510","","【64】デーモンの槍_パリィ後","3605","510","1","0","3600510","0","1","20","0","0"
"103605515","","【64】デーモンの槍_強化パリィ後","3605","515","1","0","3600515","0","1","5","0","0"
"103605516","","【64】デーモンの槍_強化パリィ後_二段目","3605","516","1","0","3600516","0","1","15","0","0"
"103605520","","【64】デーモンの槍_片手ダッシュ","3605","520","1","0","3600520","0","1","30","0","0"
"103605530","","【64】デーモンの槍_両手ダッシュ","3605","530","1","0","3600530","0","1","40","0","0"
"103605540","","【64】デーモンの槍_片手ステップ前","3605","540","1","0","3600540","0","1","25","0","0"
"103605580","","【64】デーモンの槍_両手ステップ前","3605","580","1","0","3600580","0","1","35","0","0"
"103605600","","【64】デーモンの槍_パリィガード","3605","600","1","0","3600600","0","0","0","0","0"
"103606000","","【66】銀騎士の槍_片手通常1","3606","0","1","0","3600000","0","1","25","0","0"
"103606010","","【66】銀騎士の槍_片手通常2","3606","10","1","0","3600010","0","1","25","0","0"
"103606020","","【66】銀騎士の槍_片手通常3","3606","20","1","0","3600020","0","1","25","0","0"
"103606030","","【66】銀騎士の槍_片手ジャンプ1","3606","30","1","0","3600030","0","1","65","0","0"
"103606040","","【66】銀騎士の槍_片手落下ループ","3606","40","1","0","3600040","0","1","0","0","0"
"103606050","","【66】銀騎士の槍_片手落下着地","3606","50","1","0","3600050","0","1","65","0","0"
"103606100","","【66】銀騎士の槍_片手タメ1","3606","100","1","0","3606100","0","1","60","0","0"
"103606110","","【66】銀騎士の槍_片手タメ2","3606","110","1","0","3606110","0","1","60","0","0"
"103606200","","【66】銀騎士の槍_両手通常1","3606","200","1","0","3600200","0","1","35","0","0"
"103606210","","【66】銀騎士の槍_両手通常2","3606","210","1","0","3600210","0","1","35","0","0"
"103606220","","【66】銀騎士の槍_両手通常3","3606","220","1","0","3600220","0","1","35","0","0"
"103606230","","【66】銀騎士の槍_両手ジャンプ1","3606","230","1","0","3600230","0","1","75","0","0"
"103606240","","【66】銀騎士の槍_両手落下ループ","3606","240","1","0","3600240","0","1","0","0","0"
"103606250","","【66】銀騎士の槍_両手落下着地","3606","250","1","0","3600250","0","1","75","0","0"
"103606300","","【66】銀騎士の槍_両手タメ1","3606","300","1","0","3606300","0","1","75","0","0"
"103606310","","【66】銀騎士の槍_両手タメ2","3606","310","1","0","3606310","0","1","75","0","0"
"103606400","","【66】銀騎士の槍_左手","3606","400","1","0","3600400","0","2","25","0","0"
"103606410","","【66】銀騎士の槍_片手近距離","3606","410","1","0","3600410","0","9","10","0","0"
"103606420","","【66】銀騎士の槍_両手近距離","3606","420","1","0","3600420","0","9","10","0","0"
"103606430","","【66】銀騎士の槍_ガード_片手","3606","430","1","0","3600430","0","0","0","0","0"
"103606440","","【66】銀騎士の槍_ガード_両手","3606","440","1","0","3600440","0","0","0","0","0"
"103606450","","【66】銀騎士の槍_パリィ","3606","450","1","0","3600450","0","0","15","0","0"
"103606460","","【66】銀騎士の槍_ガード中攻撃","3606","460","1","0","3600460","0","1","40","0","0"
"103606490","","【66】銀騎士の槍_落下投げ","3606","490","1","0","3600490","0","1","20","0","0"
"103606500","","【66】銀騎士の槍_背後","3606","500","1","0","3600500","0","1","20","0","0"
"103606505","","【66】銀騎士の槍_強化背後","3606","505","1","0","3600505","0","1","20","0","0"
"103606510","","【66】銀騎士の槍_パリィ後","3606","510","1","0","3600510","0","1","20","0","0"
"103606515","","【66】銀騎士の槍_強化パリィ後","3606","515","1","0","3600515","0","1","5","0","0"
"103606516","","【66】銀騎士の槍_強化パリィ後_二段目","3606","516","1","0","3600516","0","1","15","0","0"
"103606520","","【66】銀騎士の槍_片手ダッシュ","3606","520","1","0","3600520","0","1","30","0","0"
"103606530","","【66】銀騎士の槍_両手ダッシュ","3606","530","1","0","3600530","0","1","40","0","0"
"103606540","","【66】銀騎士の槍_片手ステップ前","3606","540","1","0","3600540","0","1","25","0","0"
"103606580","","【66】銀騎士の槍_両手ステップ前","3606","580","1","0","3600580","0","1","35","0","0"
"103606600","","【66】銀騎士の槍_パリィガード","3606","600","1","0","3600600","0","0","0","0","0"
"103607000","","【134】ガーデンフォーク_片手通常1","3607","0","1","0","3600000","0","1","30","0","0"
"103607010","","【134】ガーデンフォーク_片手通常2","3607","10","1","0","3600010","0","1","30","0","0"
"103607020","","【134】ガーデンフォーク_片手通常3","3607","20","1","0","3600020","0","1","30","0","0"
"103607030","","【134】ガーデンフォーク_片手ジャンプ1","3607","30","1","0","3600030","0","1","78","0","0"
"103607040","","【134】ガーデンフォーク_片手落下ループ","3607","40","1","0","3600040","0","1","0","0","0"
"103607050","","【134】ガーデンフォーク_片手落下着地","3607","50","1","0","3600050","0","1","78","0","0"
"103607100","","【134】ガーデンフォーク_片手タメ1","3607","100","1","0","3600100","0","1","66","0","0"
"103607110","","【134】ガーデンフォーク_片手タメ2","3607","110","1","0","3600110","0","1","66","0","0"
"103607200","","【134】ガーデンフォーク_両手通常1","3607","200","1","0","3600200","0","1","42","0","0"
"103607210","","【134】ガーデンフォーク_両手通常2","3607","210","1","0","3600210","0","1","42","0","0"
"103607220","","【134】ガーデンフォーク_両手通常3","3607","220","1","0","3600220","0","1","42","0","0"
"103607230","","【134】ガーデンフォーク_両手ジャンプ1","3607","230","1","0","3600230","0","1","90","0","0"
"103607240","","【134】ガーデンフォーク_両手落下ループ","3607","240","1","0","3600240","0","1","0","0","0"
"103607250","","【134】ガーデンフォーク_両手落下着地","3607","250","1","0","3600250","0","1","90","0","0"
"103607300","","【134】ガーデンフォーク_両手タメ","3607","300","1","0","3607300","0","1","85","0","0"
"103607301","","【134】ガーデンフォーク_両手タメ_空振り","3607","301","1","0","3607301","0","1","20","0","0"
"103607400","","【134】ガーデンフォーク_左手","3607","400","1","0","3600400","0","2","30","0","0"
"103607410","","【134】ガーデンフォーク_片手近距離","3607","410","1","0","3600410","0","9","10","0","0"
"103607420","","【134】ガーデンフォーク_両手近距離","3607","420","1","0","3600420","0","9","10","0","0"
"103607430","","【134】ガーデンフォーク_ガード_片手","3607","430","1","0","3600430","0","0","0","0","0"
"103607440","","【134】ガーデンフォーク_ガード_両手","3607","440","1","0","3600440","0","0","0","0","0"
"103607450","","【134】ガーデンフォーク_パリィ","3607","450","1","0","3600450","0","0","18","0","0"
"103607460","","【134】ガーデンフォーク_ガード中攻撃","3607","460","1","0","3600460","0","1","48","0","0"
"103607490","","【134】ガーデンフォーク_落下投げ","3607","490","1","0","3600490","0","1","24","0","0"
"103607500","","【134】ガーデンフォーク_背後","3607","500","1","0","3600500","0","1","24","0","0"
"103607505","","【134】ガーデンフォーク_強化背後","3607","505","1","0","3600505","0","1","24","0","0"
"103607510","","【134】ガーデンフォーク_パリィ後","3607","510","1","0","3600510","0","1","24","0","0"
"103607515","","【134】ガーデンフォーク_強化パリィ後","3607","515","1","0","3600515","0","1","6","0","0"
"103607516","","【134】ガーデンフォーク_強化パリィ後_二段目","3607","516","1","0","3600516","0","1","18","0","0"
"103607520","","【134】ガーデンフォーク_片手ダッシュ","3607","520","1","0","3600520","0","1","36","0","0"
"103607530","","【134】ガーデンフォーク_両手ダッシュ","3607","530","1","0","3600530","0","1","48","0","0"
"103607540","","【134】ガーデンフォーク_片手ステップ前","3607","540","1","0","3600540","0","1","30","0","0"
"103607580","","【134】ガーデンフォーク_両手ステップ前","3607","580","1","0","3600580","0","1","42","0","0"
"103607600","","【134】ガーデンフォーク_パリィガード","3607","600","1","0","3600600","0","0","0","0","0"
"103800000","","斧槍_片手通常1","3800","0","1","0","3800000","0","1","30","0","0"
"103800010","","斧槍_片手通常2","3800","10","1","0","3800010","0","1","30","0","0"
"103800020","","斧槍_片手通常3","3800","20","1","0","3800020","0","1","30","0","0"
"103800030","","斧槍_片手ジャンプ1","3800","30","1","0","3800030","0","1","70","0","0"
"103800040","","斧槍_片手落下ループ","3800","40","1","0","3800040","0","1","0","0","0"
"103800050","","斧槍_片手落下着地","3800","50","1","0","3800050","0","1","70","0","0"
"103800100","","斧槍_片手タメ1","3800","100","1","0","3800100","0","1","55","0","0"
"103800110","","斧槍_片手タメ2","3800","110","1","0","3800110","0","1","55","0","0"
"103800200","","斧槍_両手通常1","3800","200","1","0","3800200","0","1","40","0","0"
"103800210","","斧槍_両手通常2","3800","210","1","0","3800210","0","1","40","0","0"
"103800220","","斧槍_両手通常3","3800","220","1","0","3800220","0","1","40","0","0"
"103800230","","斧槍_両手ジャンプ1","3800","230","1","0","3800230","0","1","80","0","0"
"103800240","","斧槍_両手落下ループ","3800","240","1","0","3800240","0","1","0","0","0"
"103800250","","斧槍_両手落下着地","3800","250","1","0","3800250","0","1","80","0","0"
"103800300","","斧槍_両手タメ1","3800","300","1","0","3800300","0","1","90","0","0"
"103800301","","斧槍_両手タメ1_二撃目","3800","301","1","0","3800301","0","1","0","0","0"
"103800310","","斧槍_両手タメ2","3800","310","1","0","3800310","0","1","90","0","0"
"103800400","","斧槍_左手","3800","400","1","0","3800400","0","2","30","0","0"
"103800410","","斧槍_片手近距離","3800","410","1","0","3800410","0","9","10","0","0"
"103800420","","斧槍_両手近距離","3800","420","1","0","3800420","0","9","10","0","0"
"103800430","","斧槍_ガード_片手","3800","430","1","0","3800430","0","0","0","0","0"
"103800440","","斧槍_ガード_両手","3800","440","1","0","3800440","0","0","0","0","0"
"103800450","","斧槍_パリィ","3800","450","1","0","3800450","0","0","15","0","0"
"103800490","","斧槍_落下投げ","3800","490","1","0","3800490","0","1","20","0","0"
"103800500","","斧槍_背後","3800","500","1","0","3800500","0","1","20","0","0"
"103800505","","斧槍_強化背後","3800","505","1","0","3800505","0","1","20","0","0"
"103800510","","斧槍_パリィ後","3800","510","1","0","3800510","0","1","20","0","0"
"103800515","","斧槍_強化パリィ後","3800","515","1","0","3800515","0","1","5","0","0"
"103800516","","斧槍_強化パリィ後_二段目","3800","516","1","0","3800516","0","1","15","0","0"
"103800520","","斧槍_片手ダッシュ","3800","520","1","0","3800520","0","1","35","0","0"
"103800530","","斧槍_両手ダッシュ","3800","530","1","0","3800530","0","1","45","0","0"
"103800540","","斧槍_片手ステップ前","3800","540","1","0","3800540","0","1","30","0","0"
"103800580","","斧槍_両手ステップ前","3800","580","1","0","3800580","0","1","40","0","0"
"103800600","","斧槍_パリィガード","3800","600","1","0","3800600","0","0","0","0","0"
"103801000","","【　】サイズ（斬撃）_片手通常1","3801","0","1","0","3801000","0","1","30","0","0"
"103801010","","【　】サイズ（斬撃）_片手通常2","3801","10","1","0","3801010","0","1","30","0","0"
"103801020","","【　】サイズ（斬撃）_片手通常3","3801","20","1","0","3801020","0","1","30","0","0"
"103801030","","【　】サイズ（斬撃）_片手ジャンプ1","3801","30","1","0","3801030","0","1","70","0","0"
"103801040","","【　】サイズ（斬撃）_片手落下ループ","3801","40","1","0","3801040","0","1","0","0","0"
"103801050","","【　】サイズ（斬撃）_片手落下着地","3801","50","1","0","3801050","0","1","70","0","0"
"103801100","","【　】サイズ（斬撃）_片手タメ1","3801","100","1","0","3801100","0","1","55","0","0"
"103801110","","【　】サイズ（斬撃）_片手タメ2","3801","110","1","0","3801110","0","1","55","0","0"
"103801200","","【　】サイズ（斬撃）_両手通常1","3801","200","1","0","3801200","0","1","40","0","0"
"103801210","","【　】サイズ（斬撃）_両手通常2","3801","210","1","0","3801210","0","1","40","0","0"
"103801220","","【　】サイズ（斬撃）_両手通常3","3801","220","1","0","3801220","0","1","40","0","0"
"103801230","","【　】サイズ（斬撃）_両手ジャンプ1","3801","230","1","0","3801230","0","1","80","0","0"
"103801240","","【　】サイズ（斬撃）_両手落下ループ","3801","240","1","0","3801240","0","1","0","0","0"
"103801250","","【　】サイズ（斬撃）_両手落下着地","3801","250","1","0","3801250","0","1","80","0","0"
"103801300","","【　】サイズ（斬撃）_両手タメ1","3801","300","1","0","3801300","0","1","90","0","0"
"103801301","","【　】サイズ（斬撃）_両手タメ1_二撃目","3801","301","1","0","3801301","0","1","0","0","0"
"103801310","","【　】サイズ（斬撃）_両手タメ2","3801","310","1","0","3801310","0","1","90","0","0"
"103801400","","【　】サイズ（斬撃）_左手","3801","400","1","0","3801400","0","1","30","0","0"
"103801410","","【　】サイズ（斬撃）_片手近距離","3801","410","1","0","3800410","0","9","10","0","0"
"103801420","","【　】サイズ（斬撃）_両手近距離","3801","420","1","0","3800420","0","9","10","0","0"
"103801430","","【　】サイズ（斬撃）_ガード_片手","3801","430","1","0","3800430","0","0","0","0","0"
"103801440","","【　】サイズ（斬撃）_ガード_両手","3801","440","1","0","3800440","0","0","0","0","0"
"103801450","","【　】サイズ（斬撃）_パリィ","3801","450","1","0","3800450","0","0","15","0","0"
"103801490","","【　】サイズ（斬撃）_落下投げ","3801","490","1","0","3801490","0","1","20","0","0"
"103801500","","【　】サイズ（斬撃）_背後","3801","500","1","0","3801500","0","1","20","0","0"
"103801505","","【　】サイズ（斬撃）_強化背後","3801","505","1","0","3801505","0","1","20","0","0"
"103801510","","【　】サイズ（斬撃）_パリィ後","3801","510","1","0","3801510","0","1","20","0","0"
"103801515","","【　】サイズ（斬撃）_強化パリィ後","3801","515","1","0","3801515","0","1","5","0","0"
"103801516","","【　】サイズ（斬撃）_強化パリィ後_二段目","3801","516","1","0","3801516","0","1","15","0","0"
"103801520","","【　】サイズ（斬撃）_片手ダッシュ","3801","520","1","0","3801520","0","1","35","0","0"
"103801530","","【　】サイズ（斬撃）_両手ダッシュ","3801","530","1","0","3801530","0","1","45","0","0"
"103801540","","【　】サイズ（斬撃）_片手ステップ前","3801","540","1","0","3801540","0","1","30","0","0"
"103801580","","【　】サイズ（斬撃）_両手ステップ前","3801","580","1","0","3801580","0","1","40","0","0"
"103801600","","【　】サイズ（斬撃）_パリィガード","3801","600","1","0","3800600","0","0","0","0","0"
"103802000","","【109】ルッツェルン（刺突）_片手通常1","3802","0","1","0","3802000","0","1","30","0","0"
"103802010","","【109】ルッツェルン（刺突）_片手通常2","3802","10","1","0","3802010","0","1","30","0","0"
"103802020","","【109】ルッツェルン（刺突）_片手通常3","3802","20","1","0","3802020","0","1","30","0","0"
"103802030","","【109】ルッツェルン（刺突）_片手ジャンプ1","3802","30","1","0","3800030","0","1","70","0","0"
"103802040","","【109】ルッツェルン（刺突）_片手落下ループ","3802","40","1","0","3800040","0","1","0","0","0"
"103802050","","【109】ルッツェルン（刺突）_片手落下着地","3802","50","1","0","3800050","0","1","70","0","0"
"103802100","","【109】ルッツェルン（刺突）_片手タメ1","3802","100","1","0","3800100","0","1","55","0","0"
"103802110","","【109】ルッツェルン（刺突）_片手タメ2","3802","110","1","0","3800110","0","1","55","0","0"
"103802200","","【109】ルッツェルン（刺突）_両手通常1","3802","200","1","0","3802200","0","1","40","0","0"
"103802210","","【109】ルッツェルン（刺突）_両手通常2","3802","210","1","0","3802210","0","1","40","0","0"
"103802220","","【109】ルッツェルン（刺突）_両手通常3","3802","220","1","0","3802220","0","1","40","0","0"
"103802230","","【109】ルッツェルン（刺突）_両手ジャンプ1","3802","230","1","0","3800230","0","1","80","0","0"
"103802240","","【109】ルッツェルン（刺突）_両手落下ループ","3802","240","1","0","3800240","0","1","0","0","0"
"103802250","","【109】ルッツェルン（刺突）_両手落下着地","3802","250","1","0","3800250","0","1","80","0","0"
"103802300","","【109】ルッツェルン（刺突）_両手タメ1","3802","300","1","0","3800300","0","1","90","0","0"
"103802301","","【109】ルッツェルン（刺突）__両手タメ1_二撃目","3802","301","1","0","3800301","0","1","0","0","0"
"103802310","","【109】ルッツェルン（刺突）_両手タメ2","3802","310","1","0","3800310","0","1","90","0","0"
"103802400","","【109】ルッツェルン（刺突）_左手","3802","400","1","0","3800400","0","2","30","0","0"
"103802410","","【109】ルッツェルン（刺突）_片手近距離","3802","410","1","0","3800410","0","9","10","0","0"
"103802420","","【109】ルッツェルン（刺突）_両手近距離","3802","420","1","0","3800420","0","9","10","0","0"
"103802430","","【109】ルッツェルン（刺突）_ガード_片手","3802","430","1","0","3800430","0","0","0","0","0"
"103802440","","【109】ルッツェルン（刺突）_ガード_両手","3802","440","1","0","3800440","0","0","0","0","0"
"103802450","","【109】ルッツェルン（刺突）_パリィ","3802","450","1","0","3800450","0","0","15","0","0"
"103802490","","【109】ルッツェルン（刺突）_落下投げ","3802","490","1","0","3800490","0","1","20","0","0"
"103802500","","【109】ルッツェルン（刺突）_背後","3802","500","1","0","3800500","0","1","20","0","0"
"103802505","","【109】ルッツェルン（刺突）_強化背後","3802","505","1","0","3800505","0","1","20","0","0"
"103802510","","【109】ルッツェルン（刺突）_パリィ後","3802","510","1","0","3800510","0","1","20","0","0"
"103802515","","【109】ルッツェルン（刺突）_強化パリィ後","3802","515","1","0","3800515","0","1","5","0","0"
"103802516","","【109】ルッツェルン（刺突）_強化パリィ後_二段目","3802","516","1","0","3800516","0","1","15","0","0"
"103802520","","【109】ルッツェルン（刺突）_片手ダッシュ","3802","520","1","0","3800520","0","1","35","0","0"
"103802530","","【109】ルッツェルン（刺突）_両手ダッシュ","3802","530","1","0","3800530","0","1","45","0","0"
"103802540","","【109】ルッツェルン（刺突）_片手ステップ前","3802","540","1","0","3800540","0","1","30","0","0"
"103802580","","【109】ルッツェルン（刺突）_両手ステップ前","3802","580","1","0","3800580","0","1","40","0","0"
"103802600","","【109】ルッツェルン（刺突）_パリィガード","3802","600","1","0","3800600","0","0","0","0","0"
"103803000","","【110】巨人のハルバード_片手通常1","3803","0","1","0","3800000","0","1","30","0","0"
"103803010","","【110】巨人のハルバード_片手通常2","3803","10","1","0","3800010","0","1","30","0","0"
"103803020","","【110】巨人のハルバード_片手通常3","3803","20","1","0","3800020","0","1","30","0","0"
"103803030","","【110】巨人のハルバード_片手ジャンプ1","3803","30","1","0","3800030","0","1","70","0","0"
"103803040","","【110】巨人のハルバード_片手落下ループ","3803","40","1","0","3800040","0","1","0","0","0"
"103803050","","【110】巨人のハルバード_片手落下着地","3803","50","1","0","3800050","0","1","70","0","0"
"103803100","","【110】巨人のハルバード_片手タメ1","3803","100","1","0","3803100","0","1","60","0","0"
"103803110","","【110】巨人のハルバード_片手タメ2","3803","110","1","0","3803110","0","1","60","0","0"
"103803200","","【110】巨人のハルバード_両手通常1","3803","200","1","0","3800200","0","1","40","0","0"
"103803210","","【110】巨人のハルバード_両手通常2","3803","210","1","0","3800210","0","1","40","0","0"
"103803220","","【110】巨人のハルバード_両手通常3","3803","220","1","0","3800220","0","1","40","0","0"
"103803230","","【110】巨人のハルバード_両手ジャンプ1","3803","230","1","0","3800230","0","1","80","0","0"
"103803240","","【110】巨人のハルバード_両手落下ループ","3803","240","1","0","3800240","0","1","0","0","0"
"103803250","","【110】巨人のハルバード_両手落下着地","3803","250","1","0","3800250","0","1","80","0","0"
"103803300","","【110】巨人のハルバード_両手タメ1","3803","300","1","0","3803300","0","1","77","0","0"
"103803301","","【110】巨人のハルバード__両手タメ1_二撃目","3803","301","1","0","3800301","0","1","0","0","0"
"103803310","","【110】巨人のハルバード_両手タメ2","3803","310","1","0","3803310","0","1","77","0","0"
"103803400","","【110】巨人のハルバード_左手","3803","400","1","0","3800400","0","2","30","0","0"
"103803410","","【110】巨人のハルバード_片手近距離","3803","410","1","0","3800410","0","9","10","0","0"
"103803420","","【110】巨人のハルバード_両手近距離","3803","420","1","0","3800420","0","9","10","0","0"
"103803430","","【110】巨人のハルバード_ガード_片手","3803","430","1","0","3800430","0","0","0","0","0"
"103803440","","【110】巨人のハルバード_ガード_両手","3803","440","1","0","3800440","0","0","0","0","0"
"103803450","","【110】巨人のハルバード_パリィ","3803","450","1","0","3800450","0","0","15","0","0"
"103803490","","【110】巨人のハルバード_落下投げ","3803","490","1","0","3800490","0","1","20","0","0"
"103803500","","【110】巨人のハルバード_背後","3803","500","1","0","3800500","0","1","20","0","0"
"103803505","","【110】巨人のハルバード_強化背後","3803","505","1","0","3800505","0","1","20","0","0"
"103803510","","【110】巨人のハルバード_パリィ後","3803","510","1","0","3800510","0","1","20","0","0"
"103803515","","【110】巨人のハルバード_強化パリィ後","3803","515","1","0","3800515","0","1","5","0","0"
"103803516","","【110】巨人のハルバード_強化パリィ後_二段目","3803","516","1","0","3800516","0","1","15","0","0"
"103803520","","【110】巨人のハルバード_片手ダッシュ","3803","520","1","0","3800520","0","1","35","0","0"
"103803530","","【110】巨人のハルバード_両手ダッシュ","3803","530","1","0","3800530","0","1","45","0","0"
"103803540","","【110】巨人のハルバード_片手ステップ前","3803","540","1","0","3800540","0","1","30","0","0"
"103803580","","【110】巨人のハルバード_両手ステップ前","3803","580","1","0","3800580","0","1","40","0","0"
"103803600","","【110】巨人のハルバード_パリィガード","3803","600","1","0","3800600","0","0","0","0","0"
"103804000","","【111】ドレス_片手通常1","3804","0","1","0","3800000","0","1","30","0","0"
"103804010","","【111】ドレス_片手通常2","3804","10","1","0","3800010","0","1","30","0","0"
"103804020","","【111】ドレス_片手通常3","3804","20","1","0","3800020","0","1","30","0","0"
"103804030","","【111】ドレス_片手ジャンプ1","3804","30","1","0","3800030","0","1","70","0","0"
"103804040","","【111】ドレス_片手落下ループ","3804","40","1","0","3800040","0","1","0","0","0"
"103804050","","【111】ドレス_片手落下着地","3804","50","1","0","3800050","0","1","70","0","0"
"103804100","","【111】ドレス_片手タメ1","3804","100","1","0","3804100","0","1","95","0","0"
"103804110","","【111】ドレス_片手タメ2","3804","110","1","0","3804110","0","1","95","0","0"
"103804200","","【111】ドレス_両手通常1","3804","200","1","0","3800200","0","1","40","0","0"
"103804210","","【111】ドレス_両手通常2","3804","210","1","0","3800210","0","1","40","0","0"
"103804220","","【111】ドレス_両手通常3","3804","220","1","0","3800220","0","1","40","0","0"
"103804230","","【111】ドレス_両手ジャンプ1","3804","230","1","0","3800230","0","1","80","0","0"
"103804240","","【111】ドレス_両手落下ループ","3804","240","1","0","3800240","0","1","0","0","0"
"103804250","","【111】ドレス_両手落下着地","3804","250","1","0","3800250","0","1","80","0","0"
"103804300","","【111】ドレス_両手タメ1","3804","300","1","0","3804300","0","1","110","0","0"
"103804301","","【111】ドレス__両手タメ1_二撃目","3804","301","1","0","3800301","0","1","0","0","0"
"103804310","","【111】ドレス_両手タメ2","3804","310","1","0","3804310","0","1","110","0","0"
"103804400","","【111】ドレス_左手","3804","400","1","0","3800400","0","2","30","0","0"
"103804410","","【111】ドレス_片手近距離","3804","410","1","0","3800410","0","9","10","0","0"
"103804420","","【111】ドレス_両手近距離","3804","420","1","0","3800420","0","9","10","0","0"
"103804430","","【111】ドレス_ガード_片手","3804","430","1","0","3800430","0","0","0","0","0"
"103804440","","【111】ドレス_ガード_両手","3804","440","1","0","3800440","0","0","0","0","0"
"103804450","","【111】ドレス_パリィ","3804","450","1","0","3800450","0","0","15","0","0"
"103804490","","【111】ドレス_落下投げ","3804","490","1","0","3800490","0","1","20","0","0"
"103804500","","【111】ドレス_背後","3804","500","1","0","3800500","0","1","20","0","0"
"103804505","","【111】ドレス_強化背後","3804","505","1","0","3800505","0","1","20","0","0"
"103804510","","【111】ドレス_パリィ後","3804","510","1","0","3800510","0","1","20","0","0"
"103804515","","【111】ドレス_強化パリィ後","3804","515","1","0","3800515","0","1","5","0","0"
"103804516","","【111】ドレス_強化パリィ後_二段目","3804","516","1","0","3800516","0","1","15","0","0"
"103804520","","【111】ドレス_片手ダッシュ","3804","520","1","0","3800520","0","1","35","0","0"
"103804530","","【111】ドレス_両手ダッシュ","3804","530","1","0","3800530","0","1","45","0","0"
"103804540","","【111】ドレス_片手ステップ前","3804","540","1","0","3800540","0","1","30","0","0"
"103804580","","【111】ドレス_両手ステップ前","3804","580","1","0","3800580","0","1","40","0","0"
"103804600","","【111】ドレス_パリィガード","3804","600","1","0","3800600","0","0","0","0","0"
"103805000","","【112】黒騎士の斧槍_片手通常1","3805","0","1","0","3800000","0","1","30","0","0"
"103805010","","【112】黒騎士の斧槍_片手通常2","3805","10","1","0","3800010","0","1","30","0","0"
"103805020","","【112】黒騎士の斧槍_片手通常3","3805","20","1","0","3800020","0","1","30","0","0"
"103805030","","【112】黒騎士の斧槍_片手ジャンプ1","3805","30","1","0","3800030","0","1","70","0","0"
"103805040","","【112】黒騎士の斧槍_片手落下ループ","3805","40","1","0","3800040","0","1","0","0","0"
"103805050","","【112】黒騎士の斧槍_片手落下着地","3805","50","1","0","3800050","0","1","70","0","0"
"103805100","","【112】黒騎士の斧槍_片手タメ1","3805","100","1","0","3805100","0","1","80","0","0"
"103805110","","【112】黒騎士の斧槍_片手タメ2","3805","110","1","0","3805110","0","1","80","0","0"
"103805200","","【112】黒騎士の斧槍_両手通常1","3805","200","1","0","3800200","0","1","40","0","0"
"103805210","","【112】黒騎士の斧槍_両手通常2","3805","210","1","0","3800210","0","1","40","0","0"
"103805220","","【112】黒騎士の斧槍_両手通常3","3805","220","1","0","3800220","0","1","40","0","0"
"103805230","","【112】黒騎士の斧槍_両手ジャンプ1","3805","230","1","0","3800230","0","1","80","0","0"
"103805240","","【112】黒騎士の斧槍_両手落下ループ","3805","240","1","0","3800240","0","1","0","0","0"
"103805250","","【112】黒騎士の斧槍_両手落下着地","3805","250","1","0","3800250","0","1","80","0","0"
"103805300","","【112】黒騎士の斧槍_両手タメ1","3805","300","1","0","3805300","0","1","95","0","0"
"103805301","","【112】黒騎士の斧槍__両手タメ1_二撃目","3805","301","1","0","3800301","0","1","0","0","0"
"103805310","","【112】黒騎士の斧槍_両手タメ2","3805","310","1","0","3805310","0","1","95","0","0"
"103805400","","【112】黒騎士の斧槍_左手","3805","400","1","0","3800400","0","2","30","0","0"
"103805410","","【112】黒騎士の斧槍_片手近距離","3805","410","1","0","3800410","0","9","10","0","0"
"103805420","","【112】黒騎士の斧槍_両手近距離","3805","420","1","0","3800420","0","9","10","0","0"
"103805430","","【112】黒騎士の斧槍_ガード_片手","3805","430","1","0","3800430","0","0","0","0","0"
"103805440","","【112】黒騎士の斧槍_ガード_両手","3805","440","1","0","3800440","0","0","0","0","0"
"103805450","","【112】黒騎士の斧槍_パリィ","3805","450","1","0","3800450","0","0","15","0","0"
"103805490","","【112】黒騎士の斧槍_落下投げ","3805","490","1","0","3800490","0","1","20","0","0"
"103805500","","【112】黒騎士の斧槍_背後","3805","500","1","0","3800500","0","1","20","0","0"
"103805505","","【112】黒騎士の斧槍_強化背後","3805","505","1","0","3800505","0","1","20","0","0"
"103805510","","【112】黒騎士の斧槍_パリィ後","3805","510","1","0","3800510","0","1","20","0","0"
"103805515","","【112】黒騎士の斧槍_強化パリィ後","3805","515","1","0","3800515","0","1","5","0","0"
"103805516","","【112】黒騎士の斧槍_強化パリィ後_二段目","3805","516","1","0","3800516","0","1","15","0","0"
"103805520","","【112】黒騎士の斧槍_片手ダッシュ","3805","520","1","0","3800520","0","1","35","0","0"
