WanderingEquipId,OldSortId,EquipModelId,SellValue,BasicPrice,EnglishName,Durability,FixPrice,DurabilityMax,Name,VagrantItemEneDropItemLotId,Weight,TranslatedName,Id,VagrantBonusEneDropItemLotId,VagrantItemLotId,SortId,EquipModelCategory,EquipModelGender,ProtectorCategory,HeadEquip,BodyEquip,ArmEquip,LegEquip,DefenseMaterial,DefenseMaterialSfx,IconIdM,IconIdF,PartsDmgType,PartsDamageRate,DefenseMaterial_Weak,DefenseMaterialSfx_Weak,KnockBack,KnockbackBounceRate,KnockbackParamId,SaDurability,CorectSARecover,DefFlickPower,FlickDamageCutRate,Set,DefensePhysics,DefenseBlow,DefenseSlash,DefenseThrust,DefenseMagic,DefenseFire,DefenseThunder,ResistBlood,ResistPoison,ResistCurse,Poise,ResidentSpEffectId,ResidentSpEffectId2,ResidentSpEffectId3,TrophySGradeId,IsDeposit,DisableMultiDropShare,SimpleModelForDlc,MaterialSetId,ReinforceTypeId,OriginEquipPro,OriginEquipPro1,OriginEquipPro2,OriginEquipPro3,OriginEquipPro4,OriginEquipPro5,OriginEquipPro6,OriginEquipPro7,OriginEquipPro8,OriginEquipPro9,OriginEquipPro10,OriginEquipPro11,OriginEquipPro12,OriginEquipPro13,OriginEquipPro14,OriginEquipPro15,UseFaceScale,InvisibleFlag00,InvisibleFlag01,InvisibleFlag02,InvisibleFlag03,InvisibleFlag04,InvisibleFlag05,InvisibleFlag06,InvisibleFlag07,InvisibleFlag08,InvisibleFlag09,InvisibleFlag10,InvisibleFlag11,InvisibleFlag12,InvisibleFlag13,InvisibleFlag14,InvisibleFlag15,InvisibleFlag16,InvisibleFlag17,InvisibleFlag18,InvisibleFlag19,InvisibleFlag20,InvisibleFlag21,InvisibleFlag22,InvisibleFlag23,InvisibleFlag24,InvisibleFlag25,InvisibleFlag26,InvisibleFlag27,InvisibleFlag28,InvisibleFlag29,InvisibleFlag30,InvisibleFlag31,InvisibleFlag32,InvisibleFlag33,InvisibleFlag34,InvisibleFlag35,InvisibleFlag36,InvisibleFlag37,InvisibleFlag38,InvisibleFlag39,InvisibleFlag40,InvisibleFlag41,InvisibleFlag42,InvisibleFlag43,InvisibleFlag44,InvisibleFlag45,InvisibleFlag46,InvisibleFlag47,FaceScaleM_ScaleX,FaceScaleM_ScaleZ,FaceScaleM_MaxX,FaceScaleM_MaxZ,FaceScaleF_ScaleX,FaceScaleF_ScaleZ,FaceScaleF_MaxX,FaceScaleF_MaxZ,QwcId,ShopLv
951000,26817,9360,100,200,Hard Leather Armor,100,1000,100,??????????,100720,5.9,,211000,100710,100700,2,255,255,1,TRUE,FALSE,TRUE,TRUE,0,2,1078,1162,3,1,1,58,0,0,255,250,0,250,255,Hard Leather,26,27.6,26,26,20,13,23,23,20,0,0,-1,6300,-1,0,TRUE,TRUE,FALSE,7000,23,211000,211000,211000,211000,211000,211000,211000,211000,211000,211000,211000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
952000,0,9360,100,200,Hard Leather Gauntlets,100,1000,100,????????????,100720,3.5,,212000,100710,100700,3,255,255,1,TRUE,FALSE,TRUE,TRUE,0,1,1079,1163,3,1.1,2,58,0,0,255,250,0,250,255,Hard Leather,13,13.8,13,13,12,7,13,14,12,0,0,-1,6300,-1,0,TRUE,FALSE,FALSE,7000,14,212000,212000,212000,212000,212000,212000,212000,212000,212000,212000,212000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
953000,512,9360,100,200,Hard Leather Boots,100,1000,100,?????????,100720,3.5,,213000,100710,100700,4,255,255,1,TRUE,FALSE,TRUE,TRUE,0,6,1080,1164,3,1.1,3,58,0,0,255,250,0,250,255,Hard Leather,13,13.8,13,13,12,7,13,14,12,0,0,-1,6300,-1,0,TRUE,FALSE,FALSE,7000,14,213000,213000,213000,213000,213000,213000,213000,213000,213000,213000,213000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
950000,32,9370,100,200,Sorcerer Hat,100,600,100,??????,100720,0.9,,220000,100710,100700,32,255,255,1,TRUE,FALSE,TRUE,TRUE,0,5,1081,1117,3,1.5,0,58,0,0,255,200,0,200,255,Sorcerer,8,8.6,8.3,8,10,5,6,6,5,0,0,-1,6300,-1,0,TRUE,FALSE,FALSE,7000,6,220000,220000,220000,220000,220000,220000,220000,220000,220000,220000,220000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,1,-1,0
951000,-5951,9370,100,200,Sorcerer Cloak,100,600,100,???????,100720,2.3,,221000,100710,100700,33,255,255,1,TRUE,FALSE,TRUE,TRUE,0,2,1082,1118,3,1,1,58,0,0,255,200,0,200,255,Sorcerer,20,21.6,20.8,20,27,13,17,16,12,0,0,-1,6300,-1,0,TRUE,TRUE,FALSE,7000,16,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,221000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
952000,0,9370,100,200,Sorcerer Gauntlets,100,600,100,??????????,100720,1.4,,222000,100710,100700,34,255,255,1,TRUE,FALSE,TRUE,TRUE,0,1,1083,1119,3,1.1,2,58,0,0,255,200,0,200,255,Sorcerer,12,13,12.5,12,16,8,10,9,7,0,0,-1,6300,-1,0,TRUE,FALSE,FALSE,7000,9,222000,222000,222000,222000,222000,222000,222000,222000,222000,222000,222000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
953000,512,9370,100,200,Sorcerer Boots,100,600,100,???????,100720,1.4,,223000,100710,100700,35,255,255,1,TRUE,FALSE,TRUE,TRUE,0,6,1084,1120,3,1.1,3,58,0,0,255,200,0,200,255,Sorcerer,12,13,12.5,12,16,8,10,9,7,0,0,-1,6300,-1,0,TRUE,FALSE,FALSE,7000,9,223000,223000,223000,223000,223000,223000,223000,223000,223000,223000,223000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
950000,16,9380,100,200,Tattered Cloth Hood,100,1200,100,???????,100720,1.1,,230000,100710,100700,44,255,255,1,TRUE,FALSE,TRUE,TRUE,0,5,1085,1165,3,1.5,0,58,0,0,255,400,0,400,255,Tattered Cloth,8,8.9,8,8,9,12,6,9,23,1,0,-1,6300,-1,1,TRUE,FALSE,FALSE,7000,9,230000,230000,230000,230000,230000,230000,230000,230000,230000,230000,230000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,1,-1,0
951000,10433,9380,100,200,Tattered Cloth Robe,100,1200,100,???????,100720,2.7,,231000,100710,100700,45,255,255,1,TRUE,FALSE,TRUE,TRUE,0,2,1086,1166,3,1,1,58,0,0,255,400,0,400,255,Tattered Cloth,21,23.3,21,21,23,30,17,23,59,2,0,-1,6300,-1,2,TRUE,TRUE,FALSE,7000,23,231000,231000,231000,231000,231000,231000,231000,231000,231000,231000,231000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,1,-1,0
952000,2048,9380,100,200,Tattered Cloth Manchette,100,1200,100,??????????,100720,1.6,,232000,100710,100700,46,255,255,1,TRUE,FALSE,TRUE,TRUE,0,1,1087,1167,3,1.1,2,58,0,0,255,400,0,400,255,Tattered Cloth,12,13.3,12,12,14,18,10,14,35,1,0,-1,6300,-1,1,TRUE,FALSE,FALSE,7000,14,232000,232000,232000,232000,232000,232000,232000,232000,232000,232000,232000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
953000,512,9380,100,200,Heavy Boots,100,1200,100,??????,100720,1.6,,233000,100710,100700,47,255,255,1,TRUE,FALSE,TRUE,TRUE,0,6,1088,1168,3,1.1,3,58,0,0,255,400,0,400,255,Tattered Cloth,12,13.3,12,12,14,18,10,14,35,1,0,-1,6300,-1,1,TRUE,FALSE,FALSE,7000,14,233000,233000,233000,233000,233000,233000,233000,233000,233000,233000,233000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
950000,32,9420,100,200,Pharis's Hat,100,750,100,???????,100720,1.2,,240000,100710,100700,84,255,255,1,TRUE,FALSE,TRUE,TRUE,0,5,1093,1169,3,1.5,0,58,0,0,255,250,0,250,255,Hunter,7,7.4,7,7,5,7,6,6,5,0,0,-1,6300,-1,0,TRUE,FALSE,FALSE,7000,6,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,1,1,1,-1,0
951000,-5951,9420,100,200,Leather Armor,100,750,100,???????,100720,4.7,,241000,100710,100700,29,255,255,1,TRUE,FALSE,TRUE,TRUE,0,2,1094,1170,3,1,1,58,0,0,255,250,0,250,255,Hunter,24,25.4,24,24,20,12,23,21,20,0,0,-1,6300,-1,0,TRUE,TRUE,FALSE,7000,21,241000,241000,241000,241000,241000,241000,241000,241000,241000,241000,241000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
952000,0,9420,100,200,Leather Gloves,100,750,100,???????,100720,2.8,,242000,100710,100700,30,255,255,1,TRUE,FALSE,TRUE,TRUE,0,1,1095,1171,3,1.1,2,58,0,0,255,250,0,250,255,Hunter,12,12.7,12,12,12,6,13,13,12,0,0,-1,6300,-1,0,TRUE,FALSE,FALSE,7000,13,242000,242000,242000,242000,242000,242000,242000,242000,242000,242000,242000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
953000,512,9420,100,200,Leather Boots,100,750,100,??????,100720,2.8,,243000,100710,100700,31,255,255,1,TRUE,FALSE,TRUE,TRUE,0,6,1096,1172,3,1.1,3,58,0,0,255,250,0,250,255,Hunter,12,12.7,12,12,12,6,13,13,12,0,0,-1,6300,-1,0,TRUE,FALSE,FALSE,7000,13,243000,243000,243000,243000,243000,243000,243000,243000,243000,243000,243000,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
950000,32,9430,100,200,Painting Guardian Hood,100,450,100,???????,101320,0.6,,250000,101310,101300,165,255,255,1,TRUE,FALSE,TRUE,TRUE,0,5,1105,1105,3,1.5,0,58,0,0,255,150,0,150,255,Painting Guardian,3,3.6,3,3,31,11,8,12,30,6,0,-1,6300,-1,6,TRUE,FALSE,FALSE,7100,12,250000,250000,250000,250000,250000,250000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,1,1,1,1,1,1,1,-1,100
951000,-5951,9430,100,200,Painting Guardian Robe,100,450,100,???????,101320,1.6,,251000,101310,101300,166,255,255,1,TRUE,FALSE,TRUE,TRUE,0,2,1106,1106,3,1,1,58,0,0,255,150,0,150,255,Painting Guardian,9,10.8,9,9,34,29,21,32,78,16,0,-1,6300,-1,16,TRUE,FALSE,TRUE,7100,32,251000,251000,251000,251000,251000,251000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,100
952000,0,9430,100,200,Painting Guardian Gloves,100,450,100,????????,101320,0.9,,252000,101310,101300,167,255,255,1,TRUE,FALSE,TRUE,TRUE,0,1,1107,1107,3,1.1,2,58,0,0,255,150,0,150,255,Painting Guardian,6,7.2,6,6,22,17,12,18,46,10,0,-1,6300,-1,10,TRUE,FALSE,FALSE,7100,18,252000,252000,252000,252000,252000,252000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,100
953000,1024,9430,100,200,Painting Guardian Waistcloth,100,450,100,????????,101320,4,,253000,101310,101300,168,255,255,1,TRUE,FALSE,TRUE,TRUE,0,6,1108,1108,3,1.1,3,58,0,0,255,150,0,150,255,Painting Guardian,22,22.4,22,22,30,22,21,21,51,10,0,-1,6300,-1,10,TRUE,FALSE,FALSE,7100,21,253000,253000,253000,253000,253000,253000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,100
950000,16,9470,100,200,Ornstein's Helm,100,3500,100,?????????,-1,5.5,,270000,-1,-1,179,255,255,1,FALSE,FALSE,TRUE,TRUE,0,5,1121,1121,0,1.1,0,56,0,0,255,700,-0.1,700,255,Ornstein's,32,30.4,36.2,32,16,22,18,18,8,8,9,6200,6300,-1,8,FALSE,FALSE,FALSE,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,1,1,1,1,1,1,-1,0
951000,-5947,9470,100,200,Ornstein's Armor,100,3500,100,?????????,-1,12,,271000,-1,-1,180,255,255,1,FALSE,FALSE,TRUE,TRUE,0,2,1122,1122,0,1,1,56,0,0,255,700,-0.1,700,255,Ornstein's,70,66.5,79.1,70,36,46,40,38,18,18,19,6210,6300,-1,18,FALSE,TRUE,FALSE,-1,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,1,-1,0
952000,0,9470,100,200,Ornstein's Gauntlets,100,3500,100,??????????,-1,4,,272000,-1,-1,181,255,255,1,FALSE,FALSE,TRUE,TRUE,0,1,1123,1123,0,1.1,2,56,0,0,255,700,-0.1,700,255,Ornstein's,29,27.6,32.8,29,12,16,14,12,6,6,6,-1,6300,-1,6,FALSE,FALSE,FALSE,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
953000,512,9470,100,200,Ornstein's Leggings,100,3500,100,??????????,-1,7,,273000,-1,-1,182,255,255,1,FALSE,FALSE,TRUE,TRUE,0,6,1124,1124,3,1.1,3,56,0,0,255,700,-0.1,700,255,Ornstein's,40,38,45.2,40,20,28,24,22,12,12,11,6230,6300,-1,12,FALSE,FALSE,FALSE,-1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,0
950000,16,9440,100,200,Eastern Helm,100,2250,100,????,101320,4.7,,280000,101310,101300,121,255,255,1,FALSE,FALSE,TRUE,TRUE,0,5,1125,1173,3,1.1,0,57,0,0,255,450,-0.1,450,255,Eastern,17,16.1,21.1,16.5,6,12,7,15,11,0,8,-1,6300,-1,0,FALSE,FALSE,FALSE,7100,15,280000,280000,280000,280000,280000,280000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1.11,1.11,1,1,1.11,1.11,-1,100
951000,-5951,9440,100,200,Eastern Armor,100,2250,100,????,101320,12.3,,281000,101310,101300,122,255,255,1,FALSE,FALSE,TRUE,TRUE,0,2,1126,1174,3,1,1,57,0,0,255,450,-0.1,450,255,Eastern,45,42.7,55.8,43.6,15,33,18,38,28,0,20,6210,6300,-1,0,FALSE,TRUE,FALSE,7100,38,281000,281000,281000,281000,281000,281000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,1,1,0,0,1,1,-1,100
952000,0,9440,100,200,Eastern Gauntlets,100,2250,100,?????,101320,1.5,,282000,101310,101300,123,255,255,1,FALSE,FALSE,TRUE,TRUE,0,1,1127,1175,3,1.1,2,57,0,0,255,450,-0.1,450,255,Eastern,6,5.7,7.4,5.8,1,4,2,5,4,0,2,-1,6300,-1,0,FALSE,FALSE,FALSE,7100,5,282000,282000,282000,282000,282000,282000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1,1,0,0,1,1,-1,100
