"Id","Value"
"1411000","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1411100","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1411200","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1411300","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1411400","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1411500","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1411600","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1411700","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1411800","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1411900","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1412000","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1412100","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1412200","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1412300","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1412400","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1412500","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1412600","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1412700","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1412800","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1412900","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1413000","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1413100","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1413200","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1413300","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1413400","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1413500","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1413600","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1413700","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1413800","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1413900","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1414000","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1414100","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1414200","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1414300","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1414400","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1414500","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1414600","Weapon type: Small Shield
Attack type: Strike

Weapon born from the mystical creature of
the Darkroot Garden, the Moonlight Butterfly.
Imbued with a powerful crystal power, like
the butterfly created by Seath the Scaleless.
Can emit crystal light rings.
"
"1450000","Weapon type: Shield
Attack type: Strike

Small metal shield.
A standard, widely-used shield.

This shield is easy to use, and is one of
the smallest shields that offers
100% physical damage reduction."
"1450100","Weapon type: Shield
Attack type: Strike

Small metal shield.
A standard, widely-used shield.

This shield is easy to use, and is one of
the smallest shields that offers
100% physical damage reduction."
"1450200","Weapon type: Shield
Attack type: Strike

Small metal shield.
A standard, widely-used shield.

This shield is easy to use, and is one of
the smallest shields that offers
100% physical damage reduction."
"1450400","Weapon type: Shield
Attack type: Strike

Small metal shield.
A standard, widely-used shield.

This shield is easy to use, and is one of
the smallest shields that offers
100% physical damage reduction."
"1450600","Weapon type: Shield
Attack type: Strike

Small metal shield.
A standard, widely-used shield.

This shield is easy to use, and is one of
the smallest shields that offers
100% physical damage reduction."
"1450800","Weapon type: Shield
Attack type: Strike

Small metal shield.
A standard, widely-used shield.

This shield is easy to use, and is one of
the smallest shields that offers
100% physical damage reduction."
"1451000","Weapon type: Shield
Attack type: Strike

This medium metal shield is elegantly
carved and painted.
Although it is thought to have been used by
ancient knights of the nobility, its defense
capabilities are similar to other shields."
"1451100","Weapon type: Shield
Attack type: Strike

This medium metal shield is elegantly
carved and painted.
Although it is thought to have been used by
ancient knights of the nobility, its defense
capabilities are similar to other shields."
"1451200","Weapon type: Shield
Attack type: Strike

This medium metal shield is elegantly
carved and painted.
Although it is thought to have been used by
ancient knights of the nobility, its defense
capabilities are similar to other shields."
"1451400","Weapon type: Shield
Attack type: Strike

This medium metal shield is elegantly
carved and painted.
Although it is thought to have been used by
ancient knights of the nobility, its defense
capabilities are similar to other shields."
"1451600","Weapon type: Shield
Attack type: Strike

This medium metal shield is elegantly
carved and painted.
Although it is thought to have been used by
ancient knights of the nobility, its defense
capabilities are similar to other shields."
"1451800","Weapon type: Shield
Attack type: Strike

This medium metal shield is elegantly
carved and painted.
Although it is thought to have been used by
ancient knights of the nobility, its defense
capabilities are similar to other shields."
"1452000","Weapon type: Shield
Attack type: Strike

Medium metal shield. Decorated with a tower,
the symbol of protection.
A standard, widely-used shield.


"
"1452100","Weapon type: Shield
Attack type: Strike

Medium metal shield. Decorated with a tower,
the symbol of protection.
A standard, widely-used shield.


"
"1452200","Weapon type: Shield
Attack type: Strike

Medium metal shield. Decorated with a tower,
the symbol of protection.
A standard, widely-used shield.


"
"1452400","Weapon type: Shield
Attack type: Strike

Medium metal shield. Decorated with a tower,
the symbol of protection.
A standard, widely-used shield.


"
"1452600","Weapon type: Shield
Attack type: Strike

Medium metal shield. Decorated with a tower,
the symbol of protection.
A standard, widely-used shield.


"
"1452800","Weapon type: Shield
Attack type: Strike

Medium metal shield. Decorated with a tower,
the symbol of protection.
A standard, widely-used shield.


"
"1453000","Weapon type: Shield
Attack type: Strike

Old medium metal shield of unknown origin.
The grass crest is lightly imbued with magic,
which slightly speeds stamina recovery.
"
"1453100","Weapon type: Shield
Attack type: Strike

Old medium metal shield of unknown origin.
The grass crest is lightly imbued with magic,
which slightly speeds stamina recovery.
"
"1453200","Weapon type: Shield
Attack type: Strike

Old medium metal shield of unknown origin.
The grass crest is lightly imbued with magic,
which slightly speeds stamina recovery.
"
"1453400","Weapon type: Shield
Attack type: Strike

Old medium metal shield of unknown origin.
The grass crest is lightly imbued with magic,
which slightly speeds stamina recovery.
"
"1453600","Weapon type: Shield
Attack type: Strike

Old medium metal shield of unknown origin.
The grass crest is lightly imbued with magic,
which slightly speeds stamina recovery.
"
"1453800","Weapon type: Shield
Attack type: Strike

Old medium metal shield of unknown origin.
The grass crest is lightly imbued with magic,
which slightly speeds stamina recovery.
"
"1454000","Weapon type: Shield
Attack type: Strike

Metal shield wielded by Hollow soldiers.
Heavily rusted but sturdy, providing a
strong defense.
"
"1454100","Weapon type: Shield
Attack type: Strike

Metal shield wielded by Hollow soldiers.
Heavily rusted but sturdy, providing a
strong defense.
"
"1454200","Weapon type: Shield
Attack type: Strike

Metal shield wielded by Hollow soldiers.
Heavily rusted but sturdy, providing a
strong defense.
"
"1454400","Weapon type: Shield
Attack type: Strike

Metal shield wielded by Hollow soldiers.
Heavily rusted but sturdy, providing a
strong defense.
"
"1454600","Weapon type: Shield
Attack type: Strike

Metal shield wielded by Hollow soldiers.
Heavily rusted but sturdy, providing a
strong defense.
"
"1454800","Weapon type: Shield
Attack type: Strike

Metal shield wielded by Hollow soldiers.
Heavily rusted but sturdy, providing a
strong defense.
"
"1455000","Weapon type: Shield
Attack type: Strike

Shield of the knights of the ancient kingdom
of Balder. Tweaked for improved stability.
Balder was the home of Knight King Rendal,
but the kingdom was reduced to ruins after
a widespread outbreak of Undead.
"
"1455100","Weapon type: Shield
Attack type: Strike

Shield of the knights of the ancient kingdom
of Balder. Tweaked for improved stability.
Balder was the home of Knight King Rendal,
but the kingdom was reduced to ruins after
a widespread outbreak of Undead.
"
"1455200","Weapon type: Shield
Attack type: Strike

Shield of the knights of the ancient kingdom
of Balder. Tweaked for improved stability.
Balder was the home of Knight King Rendal,
but the kingdom was reduced to ruins after
a widespread outbreak of Undead.
"
"1455400","Weapon type: Shield
Attack type: Strike

Shield of the knights of the ancient kingdom
of Balder. Tweaked for improved stability.
Balder was the home of Knight King Rendal,
but the kingdom was reduced to ruins after
a widespread outbreak of Undead.
"
"1455600","Weapon type: Shield
Attack type: Strike

Shield of the knights of the ancient kingdom
of Balder. Tweaked for improved stability.
Balder was the home of Knight King Rendal,
but the kingdom was reduced to ruins after
a widespread outbreak of Undead.
"
"1455800","Weapon type: Shield
Attack type: Strike

Shield of the knights of the ancient kingdom
of Balder. Tweaked for improved stability.
Balder was the home of Knight King Rendal,
but the kingdom was reduced to ruins after
a widespread outbreak of Undead.
"
"1456000","Weapon type: Shield
Attack type: Strike

Shield of a nameless knight, likely a
high-ranked knight of Astora.

One of the enchanted blue shields.
The Crest Shield greatly reduces
magic damage.
"
"1457000","Weapon type: Shield
Attack type: Strike

Shield of a nameless knight, likely a
high-ranked knight of Astora.

One of the enchanted blue shields.
The Dragon Crest Shield greatly reduces
fire damage.
"
"1460000","Weapon type: Small Shield
Attack type: Strike

Round wooden shield crafted in Lordran.
Decorated with the ancient Labrys axe.
The giant trees in Lordran are distant
offspring of the great stone archtrees.
This shield inherits their properties, 
and the wood reduces magic damage.

"
"1460100","Weapon type: Small Shield
Attack type: Strike

Round wooden shield crafted in Lordran.
Decorated with the ancient Labrys axe.
The giant trees in Lordran are distant
offspring of the great stone archtrees.
This shield inherits their properties, 
and the wood reduces magic damage.

"
"1460200","Weapon type: Small Shield
Attack type: Strike

Round wooden shield crafted in Lordran.
Decorated with the ancient Labrys axe.
The giant trees in Lordran are distant
offspring of the great stone archtrees.
This shield inherits their properties, 
and the wood reduces magic damage.

"
"1460400","Weapon type: Small Shield
Attack type: Strike

Round wooden shield crafted in Lordran.
Decorated with the ancient Labrys axe.
The giant trees in Lordran are distant
offspring of the great stone archtrees.
This shield inherits their properties, 
and the wood reduces magic damage.

"
"1460600","Weapon type: Small Shield
Attack type: Strike

Round wooden shield crafted in Lordran.
Decorated with the ancient Labrys axe.
The giant trees in Lordran are distant
offspring of the great stone archtrees.
This shield inherits their properties, 
and the wood reduces magic damage.

"
"1460800","Weapon type: Small Shield
Attack type: Strike

Round wooden shield crafted in Lordran.
Decorated with the ancient Labrys axe.
The giant trees in Lordran are distant
offspring of the great stone archtrees.
This shield inherits their properties, 
and the wood reduces magic damage.

"
"1461000","Weapon type: Shield
Attack type: Strike

Thick iron shield of Shiva of the East.
Heaviest of the standard shields.
Deflects enemy attacks. A famous specimen
from Shiva's collection, but none who have
faced it have lived to tell the tale."
"1461100","Weapon type: Shield
Attack type: Strike

Thick iron shield of Shiva of the East.
Heaviest of the standard shields.
Deflects enemy attacks. A famous specimen
from Shiva's collection, but none who have
faced it have lived to tell the tale."
"1461200","Weapon type: Shield
Attack type: Strike

Thick iron shield of Shiva of the East.
Heaviest of the standard shields.
Deflects enemy attacks. A famous specimen
from Shiva's collection, but none who have
faced it have lived to tell the tale."
"1461400","Weapon type: Shield
Attack type: Strike

Thick iron shield of Shiva of the East.
Heaviest of the standard shields.
Deflects enemy attacks. A famous specimen
from Shiva's collection, but none who have
faced it have lived to tell the tale."
"1461600","Weapon type: Shield
Attack type: Strike

Thick iron shield of Shiva of the East.
Heaviest of the standard shields.
Deflects enemy attacks. A famous specimen
from Shiva's collection, but none who have
faced it have lived to tell the tale."
"1461800","Weapon type: Shield
Attack type: Strike

Thick iron shield of Shiva of the East.
Heaviest of the standard shields.
Deflects enemy attacks. A famous specimen
from Shiva's collection, but none who have
faced it have lived to tell the tale."
"1462000","Weapon type: Shield
Attack type: Strike

Shield of the savage mountain bandits.
Uniquely-shaped with a large black spider
etched upon it.
Has resistance to poison.
"
"1462100","Weapon type: Shield
Attack type: Strike

Shield of the savage mountain bandits.
Uniquely-shaped with a large black spider
etched upon it.
Has resistance to poison.
"
"1462200","Weapon type: Shield
Attack type: Strike

Shield of the savage mountain bandits.
Uniquely-shaped with a large black spider
etched upon it.
Has resistance to poison.
"
"1462400","Weapon type: Shield
Attack type: Strike

Shield of the savage mountain bandits.
Uniquely-shaped with a large black spider
etched upon it.
Has resistance to poison.
"
"1462600","Weapon type: Shield
Attack type: Strike

Shield of the savage mountain bandits.
Uniquely-shaped with a large black spider
etched upon it.
Has resistance to poison.
"
"1462800","Weapon type: Shield
Attack type: Strike

Shield of the savage mountain bandits.
Uniquely-shaped with a large black spider
etched upon it.
Has resistance to poison.
"
"1470000","Weapon type: Shield
Attack type: Strike

Shield of the infamous Darkwraith Kirk,
Knight of Thorns. Covered with spikes.

Can be used as a weapon.
Sharp spikes cause heavy bleeding."
"1470100","Weapon type: Shield
Attack type: Strike

Shield of the infamous Darkwraith Kirk,
Knight of Thorns. Covered with spikes.

Can be used as a weapon.
Sharp spikes cause heavy bleeding."
"1470200","Weapon type: Shield
Attack type: Strike

Shield of the infamous Darkwraith Kirk,
Knight of Thorns. Covered with spikes.

Can be used as a weapon.
Sharp spikes cause heavy bleeding."
"1470400","Weapon type: Shield
Attack type: Strike

Shield of the infamous Darkwraith Kirk,
Knight of Thorns. Covered with spikes.

Can be used as a weapon.
Sharp spikes cause heavy bleeding."
"1470600","Weapon type: Shield
Attack type: Strike

Shield of the infamous Darkwraith Kirk,
Knight of Thorns. Covered with spikes.

Can be used as a weapon.
Sharp spikes cause heavy bleeding."
"1470800","Weapon type: Shield
Attack type: Strike

Shield of the infamous Darkwraith Kirk,
Knight of Thorns. Covered with spikes.

Can be used as a weapon.
Sharp spikes cause heavy bleeding."
"1471000","Weapon type: Shield
Attack type: Strike

A fully crystallized straight shield.
How such a weapon was created
is entirely unknown.
The crystallization boosts its defense, but
makes the shield brittle. The shield cannot
be used for long, as it cannot be repaired.

"
"1472000","Weapon type: Shield
Attack type: Strike

Shield of Solaire of Astora, Knight of
Sunlight. Decorated with a holy symbol,
but Solaire illustrated it himself, and it
has no divine powers of its own. As it turns
out, Solaire's incredible prowess is a product
of his own training, and nothing more.
"
"1472100","Weapon type: Shield
Attack type: Strike

Shield of Solaire of Astora, Knight of
Sunlight. Decorated with a holy symbol,
but Solaire illustrated it himself, and it
has no divine powers of its own. As it turns
out, Solaire's incredible prowess is a product
of his own training, and nothing more.
"
"1472200","Weapon type: Shield
Attack type: Strike

Shield of Solaire of Astora, Knight of
Sunlight. Decorated with a holy symbol,
but Solaire illustrated it himself, and it
has no divine powers of its own. As it turns
out, Solaire's incredible prowess is a product
of his own training, and nothing more.
"
"1472400","Weapon type: Shield
Attack type: Strike

Shield of Solaire of Astora, Knight of
Sunlight. Decorated with a holy symbol,
but Solaire illustrated it himself, and it
has no divine powers of its own. As it turns
out, Solaire's incredible prowess is a product
of his own training, and nothing more.
"
"1472600","Weapon type: Shield
Attack type: Strike

Shield of Solaire of Astora, Knight of
Sunlight. Decorated with a holy symbol,
but Solaire illustrated it himself, and it
has no divine powers of its own. As it turns
out, Solaire's incredible prowess is a product
of his own training, and nothing more.
"
"1472800","Weapon type: Shield
Attack type: Strike

Shield of Solaire of Astora, Knight of
Sunlight. Decorated with a holy symbol,
but Solaire illustrated it himself, and it
has no divine powers of its own. As it turns
out, Solaire's incredible prowess is a product
of his own training, and nothing more.
"
"1473000","Weapon type: Shield
Attack type: Strike

Shield of the Silver Knights of Anor Londo.
A flowing canal is carved deep into its face.
The Silver Knights stayed behind in Anor
Londo to defend the illusory goddess,
and their shields are blessed with her
divine protection.

"
"1474000","Weapon type: Shield
Attack type: Strike

Shield of the Black Knights that wander
Lordan. A flowing canal is chiseled deeply
into its face. 
Long ago, the black knights faced the chaos
demons, and were charred black, but their
shields became highly resistant to fire."
"1475000","Weapon type: Shield
Attack type: Thrust

Shield of certain knights of Catarina, used
in attacks with a large protrusion in center.

Can be used as a thrust weapon.
"
"1475100","Weapon type: Shield
Attack type: Thrust

Shield of certain knights of Catarina, used
in attacks with a large protrusion in center.

Can be used as a thrust weapon.
"
"1475200","Weapon type: Shield
Attack type: Thrust

Shield of certain knights of Catarina, used
in attacks with a large protrusion in center.

Can be used as a thrust weapon.
"
"1475400","Weapon type: Shield
Attack type: Thrust

Shield of certain knights of Catarina, used
in attacks with a large protrusion in center.

Can be used as a thrust weapon.
"
"1475600","Weapon type: Shield
Attack type: Thrust

Shield of certain knights of Catarina, used
in attacks with a large protrusion in center.

Can be used as a thrust weapon.
"
"1475800","Weapon type: Shield
Attack type: Thrust

Shield of certain knights of Catarina, used
in attacks with a large protrusion in center.

Can be used as a thrust weapon.
"
"1476000","Weapon type: Small Shield
Attack type: Strike

Round wooden shield crafted in Lordran
featuring an impressive red and white design.
The giant trees in Lordran are distant
offspring of the great stone archtrees.
This shield inherits their properties, and
the wood greatly reduces magic damage.
"
"1476100","Weapon type: Small Shield
Attack type: Strike

Round wooden shield crafted in Lordran
featuring an impressive red and white design.
The giant trees in Lordran are distant
offspring of the great stone archtrees.
This shield inherits their properties, and
the wood greatly reduces magic damage.
"
"1476200","Weapon type: Small Shield
Attack type: Strike

Round wooden shield crafted in Lordran
featuring an impressive red and white design.
The giant trees in Lordran are distant
offspring of the great stone archtrees.
This shield inherits their properties, and
the wood greatly reduces magic damage.
"
"1476400","Weapon type: Small Shield
Attack type: Strike

Round wooden shield crafted in Lordran
featuring an impressive red and white design.
The giant trees in Lordran are distant
offspring of the great stone archtrees.
This shield inherits their properties, and
the wood greatly reduces magic damage.
"
"1476600","Weapon type: Small Shield
Attack type: Strike

Round wooden shield crafted in Lordran
featuring an impressive red and white design.
The giant trees in Lordran are distant
offspring of the great stone archtrees.
This shield inherits their properties, and
the wood greatly reduces magic damage.
"
"1476800","Weapon type: Small Shield
Attack type: Strike

Round wooden shield crafted in Lordran
featuring an impressive red and white design.
The giant trees in Lordran are distant
offspring of the great stone archtrees.
This shield inherits their properties, and
the wood greatly reduces magic damage.
"
"1477000","Weapon type: Shield
Attack type: Strike

Medium metal shield.
Decorated by an ancient blue Caduceus.
A standard, widely-used shield.


"
"1477100","Weapon type: Shield
Attack type: Strike

Medium metal shield.
Decorated by an ancient blue Caduceus.
A standard, widely-used shield.


"
"1477200","Weapon type: Shield
Attack type: Strike

Medium metal shield.
Decorated by an ancient blue Caduceus.
A standard, widely-used shield.


"
"1477400","Weapon type: Shield
Attack type: Strike

Medium metal shield.
Decorated by an ancient blue Caduceus.
A standard, widely-used shield.


"
"1477600","Weapon type: Shield
Attack type: Strike

Medium metal shield.
Decorated by an ancient blue Caduceus.
A standard, widely-used shield.


"
"1477800","Weapon type: Shield
Attack type: Strike

Medium metal shield.
Decorated by an ancient blue Caduceus.
A standard, widely-used shield.


"
"1478000","Weapon type: Shield
Attack type: Strike

Bronze shield of the gargoyle guarding the
Bell of Awakening in the Undead Church.
The gargoyle's skin is tough by itself, and
perhaps its shield may have been a prop,
for it is a rare example of a metal shield
that does not reduce physical damage 100%.




"
"1478100","Weapon type: Shield
Attack type: Strike

Bronze shield of the gargoyle guarding the
Bell of Awakening in the Undead Church.
The gargoyle's skin is tough by itself, and
perhaps its shield may have been a prop,
for it is a rare example of a metal shield
that does not reduce physical damage 100%.




"
"1478200","Weapon type: Shield
Attack type: Strike

Bronze shield of the gargoyle guarding the
Bell of Awakening in the Undead Church.
The gargoyle's skin is tough by itself, and
perhaps its shield may have been a prop,
for it is a rare example of a metal shield
that does not reduce physical damage 100%.




"
"1478400","Weapon type: Shield
Attack type: Strike

Bronze shield of the gargoyle guarding the
Bell of Awakening in the Undead Church.
The gargoyle's skin is tough by itself, and
perhaps its shield may have been a prop,
for it is a rare example of a metal shield
that does not reduce physical damage 100%.




"
"1478600","Weapon type: Shield
Attack type: Strike

Bronze shield of the gargoyle guarding the
Bell of Awakening in the Undead Church.
The gargoyle's skin is tough by itself, and
perhaps its shield may have been a prop,
for it is a rare example of a metal shield
that does not reduce physical damage 100%.




"
"1478800","Weapon type: Shield
Attack type: Strike

Bronze shield of the gargoyle guarding the
Bell of Awakening in the Undead Church.
The gargoyle's skin is tough by itself, and
perhaps its shield may have been a prop,
for it is a rare example of a metal shield
that does not reduce physical damage 100%.




"
"1500000","Weapon type: Greatshield
Attack type: Strike

Greatshield with an eagle design. Lightest
and easiest greatshield to handle.

Greatshields are very stable, and deflect
attacks. But one cannot parry, and instead
bashes with the shield.
"
"1500100","Weapon type: Greatshield
Attack type: Strike

Greatshield with an eagle design. Lightest
and easiest greatshield to handle.

Greatshields are very stable, and deflect
attacks. But one cannot parry, and instead
bashes with the shield.
"
"1500200","Weapon type: Greatshield
Attack type: Strike

Greatshield with an eagle design. Lightest
and easiest greatshield to handle.

Greatshields are very stable, and deflect
attacks. But one cannot parry, and instead
bashes with the shield.
"
"1500400","Weapon type: Greatshield
Attack type: Strike

Greatshield with an eagle design. Lightest
and easiest greatshield to handle.

Greatshields are very stable, and deflect
attacks. But one cannot parry, and instead
bashes with the shield.
"
"1500600","Weapon type: Greatshield
Attack type: Strike

Greatshield with an eagle design. Lightest
and easiest greatshield to handle.

Greatshields are very stable, and deflect
attacks. But one cannot parry, and instead
bashes with the shield.
"
"1500800","Weapon type: Greatshield
Attack type: Strike

Greatshield with an eagle design. Lightest
and easiest greatshield to handle.

Greatshields are very stable, and deflect
attacks. But one cannot parry, and instead
bashes with the shield.
"
"1501000","Weapon type: Greatshield
Attack type: Strike

Metal greatshield. Used by Knight Berenike,
known for his heavy armor. This thick plate
of iron is heavily defensive but ultra heavy.
Greatshields are very stable, and deflect
attacks. However, one cannot parry,
and instead bashes with the shield.

"
"1501100","Weapon type: Greatshield
Attack type: Strike

Metal greatshield. Used by Knight Berenike,
known for his heavy armor. This thick plate
of iron is heavily defensive but ultra heavy.
Greatshields are very stable, and deflect
attacks. However, one cannot parry,
and instead bashes with the shield.

"
"1501200","Weapon type: Greatshield
Attack type: Strike

Metal greatshield. Used by Knight Berenike,
known for his heavy armor. This thick plate
of iron is heavily defensive but ultra heavy.
Greatshields are very stable, and deflect
attacks. However, one cannot parry,
and instead bashes with the shield.

"
"1501400","Weapon type: Greatshield
Attack type: Strike

Metal greatshield. Used by Knight Berenike,
known for his heavy armor. This thick plate
of iron is heavily defensive but ultra heavy.
Greatshields are very stable, and deflect
attacks. However, one cannot parry,
and instead bashes with the shield.

"
"1501600","Weapon type: Greatshield
Attack type: Strike

Metal greatshield. Used by Knight Berenike,
known for his heavy armor. This thick plate
of iron is heavily defensive but ultra heavy.
Greatshields are very stable, and deflect
attacks. However, one cannot parry,
and instead bashes with the shield.

"
