Id,TranslatedName,Name,IconId,StateInfo,SpCategory,CategoryPriority,SaveCategory,EffectTargetSelf,EffectTargetFriend,EffectTargetEnemy,EffectTargetPlayer,EffectTargetAI,EffectTargetLive,EffectTargetGhost,EffectTargetWhiteGhost,EffectTargetBlackGhost,EffectTargetAttacker,DispIconNonactive,UseSpEffectEffect,BAdjustMagicAblity,BAdjustFaithAblity,BGameClearBonus,ConditionHp,EffectEndurance,MotionInterval,MaxHpRate,MaxMpRate,MaxStaminaRate,WepParamChange,MagParamChange,MiracleParamChange,ClearSoul,DmgLv_None,DmgLv_Min,DmgLv_S,DmgLv_M,DmgLv_L,DmgLv_BlowS,DmgLv_BlowM,DmgLv_Strike,DmgLv_Uppercut,DmgLv_Push,DmgLv_BlowLL,DmgLv_Breath,AtkAttribute,SpAttribute,DefFlickPower,FlickDamageCutRate,GuardDefFlickPowerRate,SlashDamageCutRate,BlowDamageCutRate,ThrustDamageCutRate,NeutralDamageCutRate,MagicDamageCutRate,FireDamageCutRate,ThunderDamageCutRate,PhysicsAttackRate,MagicAttackRate,FireAttackRate,ThunderAttackRate,PhysicsAttackPowerRate,MagicAttackPowerRate,FireAttackPowerRate,ThunderAttackPowerRate,PhysicsAttackPower,MagicAttackPower,FireAttackPower,ThunderAttackPower,PhysicsDiffenceRate,MagicDiffenceRate,FireDiffenceRate,ThunderDiffenceRate,PhysicsDiffence,MagicDiffence,FireDiffence,ThunderDiffence,NoGuardDamageRate,VitalSpotChangeRate,NormalSpotChangeRate,MaxHpChangeRate,BehaviorId,ChangeHpRate,ChangeHpPoint,ChangeMpRate,ChangeMpPoint,MpRecoverChangeSpeed,ChangeStaminaRate,ChangeStaminaPoint,StaminaRecoverChangeSpeed,ChangeSuperArmorPoint,MagicEffectTimeChange,InsideDurability,MaxDurability,StaminaAttackRate,GuardStaminaCutRate,BowDistRate,PoizonAttackPower,RegistIllness,RegistBlood,RegistCurse,FallDamageRate,SoulRate,EquipWeightChangeRate,AllItemWeightChangeRate,Soul,HaveSoulRate,TargetPriority,SightSearchEnemyCut,HearingSearchEnemyCut,RequestSOS,RequestBlackSOS,RequestForceJoinBlackSOS,RequestKickSession,RequestLeaveSession,RequestLeaveColiseumSession,RequestNpcInveda,NoDead,BCurrHPIndependeMaxHP,ChangeMagicSlot,ChangeMiracleSlot,MoveType,GrabityRate,RegistPoizonChangeRate,RegistIllnessChangeRate,RegistBloodChangeRate,RegistCurseChangeRate,BloodDamageRate,SoulStealRate,CorrosionIgnore,SightSearchCutIgnore,HearingSearchCutIgnore,AntiMagicIgnore,FakeTargetIgnore,FakeTargetIgnoreUndead,FakeTargetIgnoreAnimal,GrabityIgnore,LifeReductionType,LifeReductionRate,HpRecoverRate,DisablePoison,DisableDisease,DisableBlood,DisableCurse,EnableCharm,EnableLifeTime,IsExtendSpEffectLife,RayCastPassedTime,HasTarget,IsFireDamageCancel,ThrowCondition,ReplaceSpEffectId,CycleOccurrenceSpEffectId,AtkOccurrenceSpEffectId,AnimIdOffset,HeroPointDamage,AddBehaviorJudgeId_condition,AddBehaviorJudgeId_add,VowType0,VowType1,VowType2,VowType3,VowType4,VowType5,VowType6,VowType7,VowType8,VowType9,VowType10,VowType11,VowType12,VowType13,VowType14,VowType15
6602,Deadly poison _3,猛毒_3,-1,5,10005,0,2,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,600,1,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,7,0,0,0,0,0,-15,0,0,0,0,1,1,0,0,30,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6603,Deadly poison _4,猛毒_4,-1,5,10005,0,2,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,600,1,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,8,0,0,0,0,0,-15,0,0,0,0,1,1,0,0,30,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6604,Deadly poison _5,猛毒_5,-1,5,10005,0,2,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,600,1,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,9,0,0,0,0,0,-15,0,0,0,0,1,1,0,0,30,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6605,Deadly poison _6,猛毒_6,-1,5,10005,0,2,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,600,1,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,10,0,0,0,0,0,-15,0,0,0,0,1,1,0,0,30,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6610,[DLC] song sword [bleeding] of Ciaran,【DLC】キアランの曲剣【出血】,-1,6,10003,0,1,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,2,3,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,40,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6620,[DLC] dagger of Ciaran [toxic],【DLC】キアランの短剣【猛毒】,-1,5,10005,0,2,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,600,1,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,6,0,0,0,0,0,-15,0,0,0,0,1,1,0,0,55,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6621,[DLC] SA-up of Ciaran,【DLC】キアランのSAアップ,-1,155,0,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,40,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6630,[DLC] whip of the chimeric [poison],【DLC】キメラのムチ【毒】,-1,2,10004,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,180,1,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,40,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6700,[117] [RyuKen attack during the correction effect],【117】竜拳【攻撃時補正効果】,-1,0,0,0,-1,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,-1,0.1,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,20,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6702,[117] RyuKen [decrease during stamina breath],【117】竜拳【ブレス時スタミナ減少】,-1,0,0,0,-1,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,-1,0.1,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,-50,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6710,[117] RyuKen [Baikiruto],【117】竜拳【バイキルト】,5000,202,20,0,0,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,-1,5,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.2,1.2,1.2,1.2,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6711,[117] RyuKen [Baikiruto] _LV1,【117】竜拳【バイキルト】_LV1,5000,202,20,0,0,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,-1,5,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.22,1.22,1.22,1.22,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6712,[117] RyuKen [Baikiruto] _LV2,【117】竜拳【バイキルト】_LV2,5000,202,20,0,0,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,-1,5,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.25,1.25,1.25,1.25,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6713,[117] RyuKen [Baikiruto] _LV3,【117】竜拳【バイキルト】_LV3,5000,202,20,0,0,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,-1,5,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.3,1.3,1.3,1.3,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6720,[Omagari sword] HP drain _ attack hit at the time,【大曲剣】HPドレイン_攻撃ヒット時,-1,199,0,0,-1,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,-1,0.5,1,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,-7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6730,[70] sumo / HP drain _ attack hit at the time,【70】スモウ／HPドレイン_攻撃ヒット時,-1,199,0,0,-1,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,-1,0.5,1,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,-10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6740,[Sanctus] HP Rijenereito,【サンクトゥス】HPリジェネレイト,5001,50,10,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,-1,2,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,-2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6750,"[Shield of blood] bleeding and poison, deadly poison, curse-resistant up",【血の盾】出血＆毒、猛毒、呪い耐性アップ,5003,0,10,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1.5,1.5,1.5,1.5,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6760,[] Poison dart poison effect,【毒矢】毒効果,-1,2,10004,0,0,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,180,1,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,60,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6800,[127] crystal of the bishop's staff / magic number of uses half,【127】結晶の錫杖／魔法使用回数半減,-1,203,20,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6810,[58] old dragon of sword / physical defense up,【58】古竜の剣／物理防御力アップ,5002,0,10,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,15,15,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6820,[79] Moon Light / magic defense force up,【79】ムーンライト／魔法防御力アップ,5002,0,10,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,40,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6830,[98] large sword / physical defense up the old dragon,【98】古竜の大剣／物理防御力アップ,5002,0,10,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,20,20,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6840,[125] of the gargoyle Ohno / bleeding and poison-resistant up,【125】ガーゴイルの尾斧／出血＆毒耐性アップ,5003,0,10,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,2,2,2,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6850,[106] large ax / physical defense up of the Dragon King,【106】竜王の大斧／物理防御力アップ,5002,0,10,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,20,20,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6860,[Dairyu Fang] / physical defense up,【大竜牙】／物理防御力アップ,5002,0,10,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,20,20,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6870,[87] large keel / physical defense up,【87】大竜骨／物理防御力アップ,5002,0,10,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,15,15,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6880,[Halberd Gargoyle] / bleeding and poison-resistant up (small),【ガーゴイルのハルバード】／出血＆毒耐性アップ（小）,5003,0,10,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1.25,1.25,1.25,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6890,[Shield of Kusamon] stamina recovery up,【草紋の盾】スタミナ回復アップ,5001,75,10,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,-1,0,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,10,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6900,[Father of Kamen] equipped with weight slightly up,【父の仮面】装備重量少しアップ,-1,0,0,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1.05,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
6910,HP increase slightly [Kamen mother],【母の仮面】HPわずかに増える,-1,0,0,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1.1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,True,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
