"OldSortId","FixPrice","EquipModelId","WanderingEquipId","DurabilityMax","EnglishDescription","EnglishName","Durability","EnglishType","BasicPrice","Weight","VagrantItemEneDropItemLotId","Id","Name","TranslatedName","VagrantBonusEneDropItemLotId","SellValue","SortId","VagrantItemLotId","EquipModelCategory","EquipModelGender","BehaviorVariationId","WeaponCategory","SpAtkcategory","MotionCategory","GuardmotionCategory","WepmotionOneHandId","WepmotionBothHandId","IsDurabilityDivergence","RightHandEquipable","LeftHandEquipable","BothHandEquipable","ArrowSlotEquipable","BoltSlotEquipable","EnableGuard","EnableParry","EnableMagic","EnableSorcery","EnableMiracle","EnableVowMagic","LanternWep","IsVersusGhostWep","SpAttribute","IsDragonSlayer","IsDarkHand","DisableMultiDropShare","SimpleModelForDlc","AtkMaterial","DefMaterial","DefSfxMaterial","IconId","IsNormalAttackType","IsBlowAttackType","IsSlashAttackType","IsThrustAttackType","WeaponWeightRate","IsEnhance","ProperStrength","ProperAgility","ProperMagic","ProperFaith","OverStrength","AttackThrowEscape","ParryDamageLife","AttackBaseParry","DefenseBaseParry","GuardBaseRepel","AttackBaseRepel","IsDeposit","SlashGuardCutRate","BlowGuardCutRate","ThrustGuardCutRate","IsLuckCorrect","GuardCutCancelRate","GuardAngle","GuardLevel","AttackBasePhysics","AttackBaseMagic","AttackBaseFire","AttackBaseThunder","AttackBaseStamina","SaWeaponDamage","SaDurability","CorrectStrength","CorrectAgility","CorrectMagic","CorrectFaith","PhysGuardCutRate","MagGuardCutRate","FireGuardCutRate","ThunGuardCutRate","PoisonGuardResist","DiseaseGuardResist","BloodGuardResist","CurseGuardResist","StaminaGuardDef","SpEffectBehaviorId0","SpEffectBehaviorId1","SpEffectBehaviorId2","ResidentSpEffectId","ResidentSpEffectId1","ResidentSpEffectId2","ReinforceTypeId","CorrectType","MaterialSetId","BaseChangeCategory","OriginEquipWep2","OriginEquipWep1","OriginEquipWep6","OriginEquipWep7","OriginEquipWep","OriginEquipWep3","OriginEquipWep5","OriginEquipWep13","OriginEquipWep14","OriginEquipWep4","OriginEquipWep15","OriginEquipWep11","OriginEquipWep10","OriginEquipWep9","OriginEquipWep8","OriginEquipWep12","TrophySGradeId","TrophySeqId","AntiDemonDamageRate","AntSaintDamageRate","AntWeakA_DamageRate","AntWeakB_DamageRate","ThrowAtkRate","BowDistRate","IsCustom","DisableBaseChangeReset","DisableRepair"
"2181","300","1501","1498000","150","Weapon type: Small Shield\nAttack type: Strike\n\nSmall round metal shield.\nFour protrusions used to parry attacks.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.\nThis shield is specialized for parrying.","Target Shield","150","Small Shield","200","2","100720","1404000","ターゲットシールド","","100710","50","2181","100700","7","0","4801","Shield","91","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","0","54","50","117","False","True","False","False","0","False","8","11","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","56","0","0","0","20","20","0","31","0","0","0","78","30","65","50","76","76","90","50","45","-1","-1","-1","-1","-1","-1","6000","0","0","0","1404000","1404000","1404005","1404005","1404000","1404000","1404000","1404010","1404010","1404000","1404010","1404010","1404005","1404005","1404005","1404010","-1","16","1","1","1","1","0","-1","True","False","False"
"2182","300","1501","1498000","15","Weapon type: Small Shield\nAttack type: Strike\n\nSmall round metal shield.\nFour protrusions used to parry attacks.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.\nThis shield is specialized for parrying.","Crystal Target Shield","15","Small Shield","200","2","100720","1404100","結晶のターゲットシールド","","100710","1","2182","100700","7","0","4801","Shield","91","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","0","54","50","117","False","True","False","False","0","False","8","11","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","56","0","0","0","20","20","0","31","0","0","0","78","30","65","50","76","76","90","50","45","-1","-1","-1","-1","-1","-1","6100","0","100","5","1404010","1404010","-1","-1","1404010","1404010","1404010","-1","-1","1404010","-1","-1","-1","-1","-1","-1","-1","17","1","1","1","1","0","-1","True","True","True"
"2183","300","1501","1498000","150","Weapon type: Small Shield\nAttack type: Strike\n\nSmall round metal shield.\nFour protrusions used to parry attacks.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.\nThis shield is specialized for parrying.","Lightning Target Shield","150","Small Shield","200","2","100720","1404200","雷のターゲットシールド","","100710","500","2183","100700","7","0","4801","Shield","91","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","6","False","False","False","False","0","54","50","117","False","True","False","False","0","False","8","11","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","56","0","0","56","20","20","0","0","0","0","0","78","30","65","50","76","76","90","50","45","-1","-1","-1","-1","-1","-1","5200","0","200","10","1404010","1404010","-1","-1","1404010","1404010","1404010","-1","-1","1404010","-1","-1","-1","-1","-1","-1","-1","18","1","1","1","1","0","-1","True","False","False"
"2184","300","1501","1498000","150","Weapon type: Small Shield\nAttack type: Strike\n\nSmall round metal shield.\nFour protrusions used to parry attacks.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.\nThis shield is specialized for parrying.","Magic Target Shield","150","Small Shield","200","2","100820","1404400","魔法Ａのターゲットシールド","","100810","50","2184","100800","7","0","4801","Shield","91","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","0","54","50","117","False","True","False","False","0","False","8","11","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","42","46","0","0","20","20","0","8","0","22","0","78","30","65","50","76","76","90","50","45","-1","-1","-1","-1","-1","-1","5400","1","400","20","1404005","1404005","1404405","1404405","1404005","1404005","1404005","-1","-1","1404005","-1","-1","1404405","1404405","1404405","-1","-1","20","1","1","1","1","0","-1","True","False","False"
"2185","300","1501","1498000","150","Weapon type: Small Shield\nAttack type: Strike\n\nSmall round metal shield.\nFour protrusions used to parry attacks.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.\nThis shield is specialized for parrying.","Divine Target Shield","150","Small Shield","200","2","100920","1404600","神聖のターゲットシールド","","100910","100","2185","100900","7","0","4801","Shield","91","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","0","54","50","117","False","True","False","False","0","False","8","11","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","38","46","0","0","20","20","0","10","0","0","25","78","30","65","50","76","76","90","50","45","-1","-1","-1","-1","-1","-1","5600","1","600","25","1404005","1404005","1404605","1404605","1404005","1404005","1404005","-1","-1","1404005","-1","-1","1404605","1404605","1404605","-1","-1","22","1","1.1","1","1","0","-1","True","False","False"
"2186","300","1501","1498000","150","Weapon type: Small Shield\nAttack type: Strike\n\nSmall round metal shield.\nFour protrusions used to parry attacks.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.\nThis shield is specialized for parrying.","Fire Target Shield","150","Small Shield","200","2","101020","1404800","炎のターゲットシールド","","101010","50","2186","101000","7","0","4801","Shield","91","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","2","False","False","False","False","0","54","50","117","False","True","False","False","0","False","8","11","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","56","0","56","0","20","20","0","0","0","0","0","78","30","65","50","76","76","90","50","45","-1","-1","-1","-1","-1","-1","5800","0","800","35","1404005","1404005","1404805","1404805","1404005","1404005","1404005","-1","-1","1404005","-1","-1","1404805","1404805","1404805","-1","-1","24","1","1","1","1","0","-1","True","False","False"
"2171","280","1528","1498000","140","Weapon type: Small Shield\nAttack type: Strike\n\nVery small round metal shield.\nParry attacks with large center protrusion.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.\nThis shield is specialized for parrying.","Buckler","140","Small Shield","200","1.5","100720","1405000","バックラー","","100710","50","2171","100700","7","0","4801","Shield","91","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","0","54","50","118","False","True","False","False","0","False","7","13","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","55","0","0","0","20","20","0","31","0","0","0","76","32","65","53","76","76","90","50","40","-1","-1","-1","-1","-1","-1","6000","0","0","0","1405000","1405000","1405005","1405005","1405000","1405000","1405000","1405010","1405010","1405000","1405010","1405010","1405005","1405005","1405005","1405010","-1","16","1","1","1","1","0","-1","True","False","False"
"2172","280","1528","1498000","14","Weapon type: Small Shield\nAttack type: Strike\n\nVery small round metal shield.\nParry attacks with large center protrusion.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.\nThis shield is specialized for parrying.","Crystal Buckler","14","Small Shield","200","1.5","100720","1405100","結晶のバックラー","","100710","1","2172","100700","7","0","4801","Shield","91","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","0","54","50","118","False","True","False","False","0","False","7","13","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","55","0","0","0","20","20","0","31","0","0","0","76","32","65","53","76","76","90","50","40","-1","-1","-1","-1","-1","-1","6100","0","100","5","1405010","1405010","-1","-1","1405010","1405010","1405010","-1","-1","1405010","-1","-1","-1","-1","-1","-1","-1","17","1","1","1","1","0","-1","True","True","True"
"2173","280","1528","1498000","140","Weapon type: Small Shield\nAttack type: Strike\n\nVery small round metal shield.\nParry attacks with large center protrusion.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.\nThis shield is specialized for parrying.","Lightning Buckler","140","Small Shield","200","1.5","100720","1405200","雷のバックラー","","100710","500","2173","100700","7","0","4801","Shield","91","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","6","False","False","False","False","0","54","50","118","False","True","False","False","0","False","7","13","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","55","0","0","55","20","20","0","0","0","0","0","76","32","65","53","76","76","90","50","40","-1","-1","-1","-1","-1","-1","5200","0","200","10","1405010","1405010","-1","-1","1405010","1405010","1405010","-1","-1","1405010","-1","-1","-1","-1","-1","-1","-1","18","1","1","1","1","0","-1","True","False","False"
"2174","280","1528","1498000","140","Weapon type: Small Shield\nAttack type: Strike\n\nVery small round metal shield.\nParry attacks with large center protrusion.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.\nThis shield is specialized for parrying.","Magic Buckler","140","Small Shield","200","1.5","100820","1405400","魔法Ａのバックラー","","100810","50","2174","100800","7","0","4801","Shield","91","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","0","54","50","118","False","True","False","False","0","False","7","13","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","41","45","0","0","20","20","0","8","0","22","0","76","32","65","53","76","76","90","50","40","-1","-1","-1","-1","-1","-1","5400","1","400","20","1405005","1405005","1405405","1405405","1405005","1405005","1405005","-1","-1","1405005","-1","-1","1405405","1405405","1405405","-1","-1","20","1","1","1","1","0","-1","True","False","False"
"2175","280","1528","1498000","140","Weapon type: Small Shield\nAttack type: Strike\n\nVery small round metal shield.\nParry attacks with large center protrusion.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.\nThis shield is specialized for parrying.","Divine Buckler","140","Small Shield","200","1.5","100920","1405600","神聖のバックラー","","100910","100","2175","100900","7","0","4801","Shield","91","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","0","54","50","118","False","True","False","False","0","False","7","13","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","37","45","0","0","20","20","0","10","0","0","25","76","32","65","53","76","76","90","50","40","-1","-1","-1","-1","-1","-1","5600","1","600","25","1405005","1405005","1405605","1405605","1405005","1405005","1405005","-1","-1","1405005","-1","-1","1405605","1405605","1405605","-1","-1","22","1","1.1","1","1","0","-1","True","False","False"
"2176","280","1528","1498000","140","Weapon type: Small Shield\nAttack type: Strike\n\nVery small round metal shield.\nParry attacks with large center protrusion.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.\nThis shield is specialized for parrying.","Fire Buckler","140","Small Shield","200","1.5","101020","1405800","炎のバックラー","","101010","50","2176","101000","7","0","4801","Shield","91","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","2","False","False","False","False","0","54","50","118","False","True","False","False","0","False","7","13","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","55","0","55","0","20","20","0","0","0","0","0","76","32","65","53","76","76","90","50","40","-1","-1","-1","-1","-1","-1","5800","0","800","35","1405005","1405005","1405805","1405805","1405005","1405005","1405005","-1","-1","1405005","-1","-1","1405805","1405805","1405805","-1","-1","24","1","1","1","1","0","-1","True","False","False"
"2133","120","1503","1498000","60","Weapon type: Small Shield\nAttack type: Strike\n\nRound wooden shield.\nCracked and nearly broken.\n\nWood shields are lighter than metal shields,\nbut this one has lower physical damage\nreduction stability, partly due to cracking.","Cracked Round Shield","60","Small Shield","200","1","100720","1406000","壊れかけの盾","","100710","50","2133","100700","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","2","55","52","119","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","3","46","0","0","0","15","10","0","31","0","0","0","65","55","10","45","50","50","55","80","30","-1","-1","-1","-1","-1","-1","6000","0","0","0","1406000","1406000","1406005","1406005","1406000","1406000","1406000","1406010","1406010","1406000","1406010","1406010","1406005","1406005","1406005","1406010","-1","16","1","1","1","1","0","-1","True","False","False"
"2134","120","1503","1498000","6","Weapon type: Small Shield\nAttack type: Strike\n\nRound wooden shield.\nCracked and nearly broken.\n\nWood shields are lighter than metal shields,\nbut this one has lower physical damage\nreduction stability, partly due to cracking.","Crys. Cracked Round Shield","6","Small Shield","200","1","100720","1406100","結晶の壊れかけの盾","","100710","1","2134","100700","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","2","55","52","119","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","3","46","0","0","0","15","10","0","31","0","0","0","65","55","10","45","50","50","55","80","30","-1","-1","-1","-1","-1","-1","6100","0","100","5","1406010","1406010","-1","-1","1406010","1406010","1406010","-1","-1","1406010","-1","-1","-1","-1","-1","-1","-1","17","1","1","1","1","0","-1","True","True","True"
"2135","120","1503","1498000","60","Weapon type: Small Shield\nAttack type: Strike\n\nRound wooden shield.\nCracked and nearly broken.\n\nWood shields are lighter than metal shields,\nbut this one has lower physical damage\nreduction stability, partly due to cracking.","Ltng. Cracked Round Shield","60","Small Shield","200","1","100720","1406200","雷の壊れかけの盾","","100710","500","2135","100700","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","6","False","False","False","False","2","55","52","119","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","3","46","0","0","46","15","10","0","0","0","0","0","65","55","10","45","50","50","55","80","30","-1","-1","-1","-1","-1","-1","5200","0","200","10","1406010","1406010","-1","-1","1406010","1406010","1406010","-1","-1","1406010","-1","-1","-1","-1","-1","-1","-1","18","1","1","1","1","0","-1","True","False","False"
"2136","120","1503","1498000","60","Weapon type: Small Shield\nAttack type: Strike\n\nRound wooden shield.\nCracked and nearly broken.\n\nWood shields are lighter than metal shields,\nbut this one has lower physical damage\nreduction stability, partly due to cracking.","Magic Cracked Round Shield","60","Small Shield","200","1","100820","1406400","魔法Ａの壊れかけの盾","","100810","50","2136","100800","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","2","55","52","119","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","3","35","37","0","0","15","10","0","8","0","22","0","65","55","10","45","50","50","55","80","30","-1","-1","-1","-1","-1","-1","6400","1","400","20","1406005","1406005","1406405","1406405","1406005","1406005","1406005","-1","-1","1406005","-1","-1","1406405","1406405","1406405","-1","-1","20","1","1","1","1","0","-1","True","False","False"
"2137","120","1503","1498000","60","Weapon type: Small Shield\nAttack type: Strike\n\nRound wooden shield.\nCracked and nearly broken.\n\nWood shields are lighter than metal shields,\nbut this one has lower physical damage\nreduction stability, partly due to cracking.","Divine Cracked Round Shield","60","Small Shield","200","1","100920","1406600","神聖の壊れかけの盾","","100910","100","2137","100900","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","2","55","52","119","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","3","31","38","0","0","15","10","0","10","0","0","25","65","55","10","45","50","50","55","80","30","-1","-1","-1","-1","-1","-1","5600","1","600","25","1406005","1406005","1406605","1406605","1406005","1406005","1406005","-1","-1","1406005","-1","-1","1406605","1406605","1406605","-1","-1","22","1","1.1","1","1","0","-1","True","False","False"
"2138","120","1503","1498000","60","Weapon type: Small Shield\nAttack type: Strike\n\nRound wooden shield.\nCracked and nearly broken.\n\nWood shields are lighter than metal shields,\nbut this one has lower physical damage\nreduction stability, partly due to cracking.","Fire Cracked Round Shield","60","Small Shield","200","1","101020","1406800","炎の壊れかけの盾","","101010","50","2138","101000","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","2","False","False","False","False","2","55","52","119","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","3","46","0","46","0","15","10","0","0","0","0","0","65","55","10","45","50","50","55","80","30","-1","-1","-1","-1","-1","-1","6800","0","800","35","1406005","1406005","1406805","1406805","1406005","1406005","1406005","-1","-1","1406005","-1","-1","1406805","1406805","1406805","-1","-1","24","1","1","1","1","0","-1","True","False","False"
"2161","400","1526","1498000","200","Weapon type: Small Shield\nAttack type: Strike\n\nRound leather-covered shield.\nA standard, widely-used shield.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.","Leather Shield","200","Small Shield","200","1","100720","1408000","レザーシールド","","100710","50","2161","100700","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","2","55","52","154","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","42","0","0","0","20","20","0","31","0","0","0","85","35","60","60","75","75","85","50","45","-1","-1","-1","-1","-1","-1","6000","0","0","0","1408000","1408000","1408005","1408005","1408000","1408000","1408000","1408010","1408010","1408000","1408010","1408010","1408005","1408005","1408005","1408010","-1","16","1","1","1","1","0","-1","False","False","False"
"2162","400","1526","1498000","20","Weapon type: Small Shield\nAttack type: Strike\n\nRound leather-covered shield.\nA standard, widely-used shield.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.","Crystal Leather Shield","20","Small Shield","200","1","100720","1408100","結晶のレザーシールド","","100710","1","2162","100700","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","2","55","52","154","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","42","0","0","0","20","20","0","31","0","0","0","85","35","60","60","75","75","85","50","45","-1","-1","-1","-1","-1","-1","6100","0","100","5","1408010","1408010","-1","-1","1408010","1408010","1408010","-1","-1","1408010","-1","-1","-1","-1","-1","-1","-1","17","1","1","1","1","0","-1","False","True","True"
"2163","400","1526","1498000","200","Weapon type: Small Shield\nAttack type: Strike\n\nRound leather-covered shield.\nA standard, widely-used shield.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.","Lightning Leather Shield","200","Small Shield","200","1","100720","1408200","雷のレザーシールド","","100710","500","2163","100700","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","6","False","False","False","False","2","55","52","154","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","42","0","0","42","20","20","0","0","0","0","0","85","35","60","60","75","75","85","50","45","-1","-1","-1","-1","-1","-1","5200","0","200","10","1408010","1408010","-1","-1","1408010","1408010","1408010","-1","-1","1408010","-1","-1","-1","-1","-1","-1","-1","18","1","1","1","1","0","-1","False","False","False"
"2164","400","1526","1498000","200","Weapon type: Small Shield\nAttack type: Strike\n\nRound leather-covered shield.\nA standard, widely-used shield.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.","Magic Leather Shield","200","Small Shield","200","1","100820","1408400","魔法Ａのレザーシールド","","100810","50","2164","100800","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","2","55","52","154","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","32","34","0","0","20","20","0","8","0","22","0","85","35","60","60","75","75","85","50","45","-1","-1","-1","-1","-1","-1","6400","1","400","20","1408005","1408005","1408405","1408405","1408005","1408005","1408005","-1","-1","1408005","-1","-1","1408405","1408405","1408405","-1","-1","20","1","1","1","1","0","-1","False","False","False"
"2165","400","1526","1498000","200","Weapon type: Small Shield\nAttack type: Strike\n\nRound leather-covered shield.\nA standard, widely-used shield.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.","Divine Leather Shield","200","Small Shield","200","1","100920","1408600","神聖のレザーシールド","","100910","100","2165","100900","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","2","55","52","154","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","28","35","0","0","20","20","0","10","0","0","25","85","35","60","60","75","75","85","50","45","-1","-1","-1","-1","-1","-1","5600","1","600","25","1408005","1408005","1408605","1408605","1408005","1408005","1408005","-1","-1","1408005","-1","-1","1408605","1408605","1408605","-1","-1","22","1","1.1","1","1","0","-1","False","False","False"
"2166","400","1526","1498000","200","Weapon type: Small Shield\nAttack type: Strike\n\nRound leather-covered shield.\nA standard, widely-used shield.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.","Fire Leather Shield","200","Small Shield","200","1","101020","1408800","炎のレザーシールド","","101010","50","2166","101000","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","2","False","False","False","False","2","55","52","154","False","True","False","False","0","False","6","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","42","0","42","0","20","20","0","0","0","0","0","85","35","60","60","75","75","85","50","45","-1","-1","-1","-1","-1","-1","6800","0","800","35","1408005","1408005","1408805","1408805","1408005","1408005","1408005","-1","-1","1408005","-1","-1","1408805","1408805","1408805","-1","-1","24","1","1","1","1","0","-1","False","False","False"
"2141","240","1523","1498000","120","Weapon type: Small Shield\nAttack type: Strike\n\nMakeshift shield built from wood planks.\nProvides minimal protection,\nbut at a cost of moderate humiliation.","Plank Shield","120","Small Shield","200","1.5","100720","1409000","木板の盾","","100710","50","2141","100700","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","2","55","52","155","False","True","False","False","0","False","7","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","52","0","0","0","20","20","0","31","0","0","0","75","40","20","55","80","80","65","50","45","-1","-1","-1","-1","-1","-1","6000","0","0","0","1409000","1409000","1409005","1409005","1409000","1409000","1409000","1409010","1409010","1409000","1409010","1409010","1409005","1409005","1409005","1409010","-1","16","1","1","1","1","0","-1","False","False","False"
"2142","240","1523","1498000","12","Weapon type: Small Shield\nAttack type: Strike\n\nMakeshift shield built from wood planks.\nProvides minimal protection,\nbut at a cost of moderate humiliation.","Crystal Plank Shield","12","Small Shield","200","1.5","100720","1409100","結晶の木板の盾","","100710","1","2142","100700","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","2","55","52","155","False","True","False","False","0","False","7","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","52","0","0","0","20","20","0","31","0","0","0","75","40","20","55","80","80","65","50","45","-1","-1","-1","-1","-1","-1","6100","0","100","5","1409010","1409010","-1","-1","1409010","1409010","1409010","-1","-1","1409010","-1","-1","-1","-1","-1","-1","-1","17","1","1","1","1","0","-1","False","True","True"
"2143","240","1523","1498000","120","Weapon type: Small Shield\nAttack type: Strike\n\nMakeshift shield built from wood planks.\nProvides minimal protection,\nbut at a cost of moderate humiliation.","Lightning Plank Shield","120","Small Shield","200","1.5","100720","1409200","雷の木板の盾","","100710","500","2143","100700","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","6","False","False","False","False","2","55","52","155","False","True","False","False","0","False","7","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","52","0","0","52","20","20","0","0","0","0","0","75","40","20","55","80","80","65","50","45","-1","-1","-1","-1","-1","-1","5200","0","200","10","1409010","1409010","-1","-1","1409010","1409010","1409010","-1","-1","1409010","-1","-1","-1","-1","-1","-1","-1","18","1","1","1","1","0","-1","False","False","False"
"2144","240","1523","1498000","120","Weapon type: Small Shield\nAttack type: Strike\n\nMakeshift shield built from wood planks.\nProvides minimal protection,\nbut at a cost of moderate humiliation.","Magic Plank Shield","120","Small Shield","200","1.5","100820","1409400","魔法Ａの木板の盾","","100810","50","2144","100800","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","2","55","52","155","False","True","False","False","0","False","7","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","39","42","0","0","20","20","0","8","0","22","0","75","40","20","55","80","80","65","50","45","-1","-1","-1","-1","-1","-1","6400","1","400","20","1409005","1409005","1409405","1409405","1409005","1409005","1409005","-1","-1","1409005","-1","-1","1409405","1409405","1409405","-1","-1","20","1","1","1","1","0","-1","False","False","False"
"2145","240","1523","1498000","120","Weapon type: Small Shield\nAttack type: Strike\n\nMakeshift shield built from wood planks.\nProvides minimal protection,\nbut at a cost of moderate humiliation.","Divine Plank Shield","120","Small Shield","200","1.5","100920","1409600","神聖の木板の盾","","100910","100","2145","100900","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","1","False","False","False","False","2","55","52","155","False","True","False","False","0","False","7","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","35","43","0","0","20","20","0","10","0","0","25","75","40","20","55","80","80","65","50","45","-1","-1","-1","-1","-1","-1","5600","1","600","25","1409005","1409005","1409605","1409605","1409005","1409005","1409005","-1","-1","1409005","-1","-1","1409605","1409605","1409605","-1","-1","22","1","1.1","1","1","0","-1","False","False","False"
"2146","240","1523","1498000","120","Weapon type: Small Shield\nAttack type: Strike\n\nMakeshift shield built from wood planks.\nProvides minimal protection,\nbut at a cost of moderate humiliation.","Fire Plank Shield","120","Small Shield","200","1.5","101020","1409800","炎の木板の盾","","101010","50","2146","101000","7","0","4801","Shield","0","48","2","0","15","0","True","True","True","False","False","True","True","False","False","False","False","False","False","2","False","False","False","False","2","55","52","155","False","True","False","False","0","False","7","0","0","0","99","1","10","0","0","30","20","True","0","0","0","False","0","0","4","52","0","52","0","20","20","0","0","0","0","0","75","40","20","55","80","80","65","50","45","-1","-1","-1","-1","-1","-1","6800","0","800","35","1409005","1409005","1409805","1409805","1409005","1409005","1409005","-1","-1","1409005","-1","-1","1409805","1409805","1409805","-1","-1","24","1","1","1","1","0","-1","False","False","False"
